game_id,unique_id_rowplayer,topology_raw,cardinal_p1_rowplayer,cardinal_p2_rowplayer,ordinal_p1_rowplayer,ordinal_p2_rowplayer,up_choice_rowplayer,up_choice_canonical_rowplayer,canonical_id_rowplayer,swap_sr_rowplayer,swap_sc_rowplayer,unique_id_colplayer,up_choice_colplayer,up_choice_canonical_colplayer,canonical_id_colplayer,swap_sr_colplayer,swap_sc_colplayer,bruns_name_rowplayer_side,nash_count,dominance_level,is_symmetric,bruns_name_colplayer_side,nagel_p_id,nagel_p_paired,nagel_perspective,nagel_lk_type,nagel_emp_class,nagel_rgg_class,nagel_frac_choose_A,nagel_frac_choose_act0_canonical,nagel_entropy_binary
1019,2037,"('hero', 'hero')","5,26,38,6","2,21,7,6","1,3,4,2","1,4,3,2",0.5384615384615384,0.5384615384615384,92.0,False,True,2038,0.1794871794871795,0.1794871794871795,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1024,2047,"('safecoord', 'safecoord')","16,4,1,12","36,2,12,15","4,2,1,3","4,1,2,3",0.8,0.8,53.0,False,True,2048,0.9090909090909092,0.9090909090909092,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1032,2063,"('safecoord', 'safecoord')","47,5,3,11","10,1,2,6","4,2,1,3","4,1,2,3",0.7878787878787878,0.7878787878787878,53.0,False,True,2064,0.8108108108108109,0.8108108108108109,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1049,2097,"('safecoord', 'safecoord')","44,4,3,13","45,2,6,13","4,2,1,3","4,1,2,3",0.8936170212765957,0.8936170212765957,53.0,False,True,2098,0.918918919,0.918918919,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1051,2101,"('safecoord', 'safecoord')","25,12,7,13","16,4,5,7","4,2,1,3","4,1,2,3",0.8571428571428571,0.8571428571428571,53.0,False,True,2102,0.8064516129032258,0.8064516129032258,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1053,2105,"('safecoord', 'safecoord')","23,10,2,11","18,4,7,14","4,2,1,3","4,1,2,3",0.9666666666666668,0.9666666666666668,53.0,False,True,2106,0.8571428571428571,0.8571428571428571,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1056,2111,"('safecoord', 'safecoord')","22,5,2,11","26,9,12,15","4,2,1,3","4,1,2,3",0.9230769230769232,0.9230769230769232,53.0,False,True,2112,0.9565217391304348,0.9565217391304348,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1058,2115,"('safecoord', 'safecoord')","35,4,1,13","34,5,20,27","4,2,1,3","4,1,2,3",0.85,0.85,53.0,False,True,2116,0.8518518518518519,0.8518518518518519,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1069,2137,"('hero', 'hero')","1,5,27,3","1,22,14,2","1,3,4,2","1,4,3,2",0.238095238095238,0.238095238095238,92.0,False,True,2138,0.6170212765957447,0.6170212765957447,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1071,2141,"('hero', 'hero')","2,22,26,6","1,12,11,6","1,3,4,2","1,4,3,2",0.4827586206896552,0.4827586206896552,92.0,False,True,2142,0.425,0.425,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1083,2165,"('hero', 'hero')","1,23,29,16","2,43,23,8","1,3,4,2","1,4,3,2",0.3333333333333333,0.3333333333333333,92.0,False,True,2166,0.3023255813953488,0.3023255813953488,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1088,2175,"('safecoord', 'safecoord')","38,9,2,11","43,19,25,31","4,2,1,3","4,1,2,3",0.972972973,0.972972973,53.0,False,True,2176,0.8913043478260869,0.8913043478260869,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1100,2199,"('safecoord', 'safecoord')","34,8,1,16","36,11,14,26","4,2,1,3","4,1,2,3",0.8333333333333334,0.8333333333333334,53.0,False,True,2200,0.775,0.775,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1102,2203,"('hero', 'hero')","2,9,11,3","3,40,19,8","1,3,4,2","1,4,3,2",0.5,0.5,92.0,False,True,2204,0.3225806451612903,0.3225806451612903,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1105,2209,"('safecoord', 'safecoord')","38,14,1,29","37,8,14,17","4,2,1,3","4,1,2,3",0.8636363636363636,0.8636363636363636,53.0,False,True,2210,0.8478260869565217,0.8478260869565217,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1118,2235,"('safecoord', 'safecoord')","29,17,1,23","28,1,15,27","4,2,1,3","4,1,2,3",0.7837837837837838,0.7837837837837838,53.0,False,True,2236,0.782608696,0.782608696,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
1119,2237,"('hero', 'hero')","3,17,32,4","5,13,11,7","1,3,4,2","1,4,3,2",0.3095238095238095,0.3095238095238095,92.0,False,True,2238,0.4634146341463415,0.4634146341463415,92.0,False,True,HrHr,2,0,True,HrHr,62,62,P62,CO2,B4,E,0.818181818,0.181818182,0.684
1145,2289,"('safecoord', 'safecoord')","17,11,8,14","46,6,23,29","4,2,1,3","4,1,2,3",0.8095238095238095,0.8095238095238095,53.0,False,True,2290,0.8378378378378378,0.8378378378378378,53.0,False,True,CoCo,2,0,True,CoCo,60,60,P60,CO1,A1,C,0.849223947,0.849223947,0.6118
