model,mode,steer_layer,variant,game_code,counterbalance_id,range_letter,range_act0,range_canon,flip_letter,flip_action,flip_canon,family,wave
llama31_instruct,h2_choice,79,random,HaHa,0,0.3014,0.3014,0.3014,0,0,0,DD,5
llama31_instruct,h2_choice,79,random,HaHa,1,0.36260000000000003,0.36260000000000003,0.36260000000000003,0,0,0,DD,5
llama31_instruct,h2_choice,79,random,HaHa,2,0.2919,0.29189999999999994,0.29189999999999994,0,0,0,DD,5
llama31_instruct,h2_choice,79,random,HaHa,3,0.2924,0.2924,0.2924,0,0,0,DD,5
llama31_instruct,h2_choice,79,random,HaNc,0,0.3317,0.3317,0.3317,0,0,0,DD,7
llama31_instruct,h2_choice,79,random,HaNc,1,0.4697,0.4697,0.4697,1,1,1,DD,7
llama31_instruct,h2_choice,79,random,HaNc,2,0.1649,0.16490000000000005,0.16490000000000005,0,0,0,DD,7
llama31_instruct,h2_choice,79,random,HaNc,3,0.1644,0.1644,0.1644,0,0,0,DD,7
llama31_instruct,h2_choice,79,random,HaPc,0,0.3218,0.3218,0.3218,0,0,0,DD,9
llama31_instruct,h2_choice,79,random,HaPc,1,0.39849999999999997,0.39849999999999997,0.39849999999999997,1,1,1,DD,9
llama31_instruct,h2_choice,79,random,HaPc,2,0.2681,0.2681,0.2681,0,0,0,DD,9
llama31_instruct,h2_choice,79,random,HaPc,3,0.1802,0.18019999999999992,0.18019999999999992,0,0,0,DD,9
llama31_instruct,h2_choice,79,random,HrAs,0,0.45790000000000003,0.45790000000000003,0.4579000000000001,1,1,1,MP,8
llama31_instruct,h2_choice,79,random,HrAs,1,0.39790000000000003,0.39790000000000003,0.39790000000000003,1,1,1,MP,8
llama31_instruct,h2_choice,79,random,HrAs,2,0.26139999999999997,0.26139999999999997,0.26139999999999997,0,0,0,MP,8
llama31_instruct,h2_choice,79,random,HrAs,3,0.39799999999999996,0.3979999999999999,0.3979999999999999,1,1,1,MP,8
llama31_instruct,h2_choice,79,random,HrBa,0,0.46930000000000005,0.46930000000000005,0.46930000000000005,1,1,1,CO1,2
llama31_instruct,h2_choice,79,random,HrBa,1,0.3985,0.3985,0.3985000000000001,1,1,1,CO1,2
llama31_instruct,h2_choice,79,random,HrBa,2,0.45980000000000004,0.4598,0.4598,1,1,1,CO1,2
llama31_instruct,h2_choice,79,random,HrBa,3,0.42819999999999997,0.4282,0.4282,1,1,1,CO1,2
llama31_instruct,h2_choice,79,random,HrCh,0,0.3805,0.3805,0.38050000000000006,0,0,0,CO1,4
llama31_instruct,h2_choice,79,random,HrCh,1,0.3126,0.3126,0.3125999999999999,0,0,0,CO1,4
llama31_instruct,h2_choice,79,random,HrCh,2,0.41250000000000003,0.4125,0.4125,1,1,1,CO1,4
llama31_instruct,h2_choice,79,random,HrCh,3,0.46149999999999997,0.4614999999999999,0.4614999999999999,1,1,1,CO1,4
llama31_instruct,h2_choice,79,random,HrHr,0,0.39849999999999997,0.39849999999999997,0.39849999999999997,1,1,1,CO2,2
llama31_instruct,h2_choice,79,random,HrHr,1,0.367,0.367,0.367,0,0,0,CO2,2
llama31_instruct,h2_choice,79,random,HrHr,2,0.34240000000000004,0.34240000000000004,0.34240000000000004,0,0,0,CO2,2
llama31_instruct,h2_choice,79,random,HrHr,3,0.4104,0.4104,0.4104,1,1,1,CO2,2
llama31_instruct,h2_choice,79,random,ShAs,0,0.39849999999999997,0.39849999999999997,0.39849999999999997,1,1,1,CO1,8
llama31_instruct,h2_choice,79,random,ShAs,1,0.4404,0.4404,0.4404,1,1,1,CO1,8
llama31_instruct,h2_choice,79,random,ShAs,2,0.361,0.361,0.361,0,0,0,CO1,8
llama31_instruct,h2_choice,79,random,ShAs,3,0.3015,0.3015,0.3015,0,0,0,CO1,8
llama31_instruct,h2_choice,79,random,ShCo,0,0.49629999999999996,0.49629999999999996,0.49629999999999996,1,1,1,CO2,9
llama31_instruct,h2_choice,79,random,ShCo,1,0.42900000000000005,0.42900000000000005,0.42900000000000005,1,1,1,CO2,9
llama31_instruct,h2_choice,79,random,ShCo,2,0.2818,0.28179999999999994,0.28179999999999994,0,0,0,CO2,9
llama31_instruct,h2_choice,79,random,ShCo,3,0.2334,0.23339999999999994,0.23339999999999994,0,0,0,CO2,9
llama31_instruct,h2_choice,79,random,ShSh,0,0.45840000000000003,0.45840000000000003,0.45840000000000003,1,1,1,CO1,9
llama31_instruct,h2_choice,79,random,ShSh,1,0.4484,0.4484,0.4484,1,1,1,CO1,9
llama31_instruct,h2_choice,79,random,ShSh,2,0.3735,0.37350000000000005,0.37350000000000005,0,0,0,CO1,9
llama31_instruct,h2_choice,79,random,ShSh,3,0.2736,0.27359999999999995,0.27359999999999995,0,0,0,CO1,9
qwen,h1_dinc,65,main,AsAs,0,0.5492,0.5492,0.5492,1,1,1,CO1,1
qwen,h1_dinc,65,main,AsAs,1,0.43820000000000003,0.43820000000000003,0.43820000000000003,1,1,1,CO1,1
qwen,h1_dinc,65,main,AsAs,2,0.5824,0.5824,0.5824,1,1,1,CO1,1
qwen,h1_dinc,65,main,AsAs,3,0.4337,0.4337,0.4337,1,1,1,CO1,1
qwen,h1_dinc,65,main,AsBa,0,0.5463,0.5463,0.5463,1,1,1,MP,2
qwen,h1_dinc,65,main,AsBa,1,0.45960000000000006,0.45960000000000006,0.4596000000000001,1,1,1,MP,2
qwen,h1_dinc,65,main,AsBa,2,0.5992999999999999,0.5992999999999999,0.5992999999999999,1,1,1,MP,2
qwen,h1_dinc,65,main,AsBa,3,0.43650000000000005,0.4365000000000001,0.4365000000000001,1,1,1,MP,2
qwen,h1_dinc,65,main,AsCh,0,0.5571,0.5571,0.5571,1,1,1,MP,4
qwen,h1_dinc,65,main,AsCh,1,0.43610000000000004,0.43610000000000004,0.43610000000000004,1,1,1,MP,4
qwen,h1_dinc,65,main,AsCh,2,0.5824,0.5823999999999999,0.5823999999999999,1,1,1,MP,4
qwen,h1_dinc,65,main,AsCh,3,0.4371,0.43709999999999993,0.43709999999999993,1,1,1,MP,4
qwen,h1_dinc,65,main,AsCm,0,0.5294,0.5294,0.5294,1,1,1,OD1,2
qwen,h1_dinc,65,main,AsCm,1,0.43509999999999993,0.43509999999999993,0.43509999999999993,1,1,1,OD1,2
qwen,h1_dinc,65,main,AsCm,2,0.6112,0.6112,0.6112,1,1,1,OD1,2
qwen,h1_dinc,65,main,AsCm,3,0.46209999999999996,0.46209999999999996,0.46209999999999996,1,1,1,OD1,2
qwen,h1_dinc,65,main,AsCo,0,0.5664,0.5664,0.5664,1,1,1,CO2,1
qwen,h1_dinc,65,main,AsCo,1,0.41109999999999997,0.41109999999999997,0.41109999999999997,1,1,1,CO2,1
qwen,h1_dinc,65,main,AsCo,2,0.5719,0.5719,0.5719,1,1,1,CO2,1
qwen,h1_dinc,65,main,AsCo,3,0.4371,0.43709999999999993,0.43709999999999993,1,1,1,CO2,1
qwen,h1_dinc,65,main,AsDl,0,0.5902000000000001,0.5902000000000001,0.5902,1,1,1,OD1,4
qwen,h1_dinc,65,main,AsDl,1,0.43660000000000004,0.43660000000000004,0.4366000000000001,1,1,1,OD1,4
qwen,h1_dinc,65,main,AsDl,2,0.5724,0.5724,0.5724,1,1,1,OD1,4
qwen,h1_dinc,65,main,AsDl,3,0.4836,0.4835999999999999,0.4835999999999999,1,1,1,OD1,4
qwen,h1_dinc,65,main,AsHa,0,0.5655,0.5655,0.5655,1,1,1,OD2,1
qwen,h1_dinc,65,main,AsHa,1,0.4616,0.4616,0.4616,1,1,1,OD2,1
qwen,h1_dinc,65,main,AsHa,2,0.5487,0.5487000000000001,0.5487000000000001,1,1,1,OD2,1
qwen,h1_dinc,65,main,AsHa,3,0.46090000000000003,0.4609000000000001,0.4609000000000001,1,1,1,OD2,1
qwen,h1_dinc,65,main,AsHr,0,0.5722,0.5722,0.5722,1,1,1,MP,6
qwen,h1_dinc,65,main,AsHr,1,0.4351,0.4351,0.43510000000000004,1,1,1,MP,6
qwen,h1_dinc,65,main,AsHr,2,0.5729000000000001,0.5729000000000001,0.5729000000000001,1,1,1,MP,6
qwen,h1_dinc,65,main,AsHr,3,0.45990000000000003,0.4599000000000001,0.4599000000000001,1,1,1,MP,6
qwen,h1_dinc,65,main,AsNc,0,0.5667,0.5667,0.5667,1,1,1,OD2,3
qwen,h1_dinc,65,main,AsNc,1,0.4351,0.4351,0.4351,1,1,1,OD2,3
qwen,h1_dinc,65,main,AsNc,2,0.5659000000000001,0.5659000000000001,0.5659000000000001,1,1,1,OD2,3
qwen,h1_dinc,65,main,AsNc,3,0.46040000000000003,0.46040000000000003,0.46040000000000003,1,1,1,OD2,3
qwen,h1_dinc,65,main,AsPc,0,0.5235000000000001,0.5235000000000001,0.5235000000000001,1,1,1,OD2,5
qwen,h1_dinc,65,main,AsPc,1,0.4371,0.4371,0.4371,1,1,1,OD2,5
qwen,h1_dinc,65,main,AsPc,2,0.591,0.591,0.591,1,1,1,OD2,5
qwen,h1_dinc,65,main,AsPc,3,0.4839,0.4839,0.4839,1,1,1,OD2,5
qwen,h1_dinc,65,main,AsPd,0,0.5873999999999999,0.5873999999999999,0.5873999999999999,1,1,1,OD1,6
qwen,h1_dinc,65,main,AsPd,1,0.48319999999999996,0.48319999999999996,0.48319999999999996,1,1,1,OD1,6
qwen,h1_dinc,65,main,AsPd,2,0.5668,0.5668,0.5668,1,1,1,OD1,6
qwen,h1_dinc,65,main,AsPd,3,0.4857,0.4857,0.4857,1,1,1,OD1,6
qwen,h1_dinc,65,main,AsSh,0,0.5581,0.5581,0.5581,1,1,1,CO1,3
qwen,h1_dinc,65,main,AsSh,1,0.43700000000000006,0.43700000000000006,0.43700000000000006,1,1,1,CO1,3
qwen,h1_dinc,65,main,AsSh,2,0.5730999999999999,0.5731,0.5731,1,1,1,CO1,3
qwen,h1_dinc,65,main,AsSh,3,0.4604,0.4603999999999999,0.4603999999999999,1,1,1,CO1,3
qwen,h1_dinc,65,main,BaAs,0,0.5528,0.5528,0.5528,1,1,1,MP,1
qwen,h1_dinc,65,main,BaAs,1,0.41,0.41,0.41,1,1,1,MP,1
qwen,h1_dinc,65,main,BaAs,2,0.573,0.573,0.573,1,1,1,MP,1
qwen,h1_dinc,65,main,BaAs,3,0.43820000000000003,0.43820000000000003,0.43820000000000003,1,1,1,MP,1
qwen,h1_dinc,65,main,BaBa,0,0.5827,0.5827,0.5827,1,1,1,CO2,3
qwen,h1_dinc,65,main,BaBa,1,0.487,0.487,0.487,1,1,1,CO2,3
qwen,h1_dinc,65,main,BaBa,2,0.603,0.603,0.603,1,1,1,CO2,3
qwen,h1_dinc,65,main,BaBa,3,0.4776,0.4776,0.4776,1,1,1,CO2,3
qwen,h1_dinc,65,main,BaCh,0,0.5414,0.5414,0.5414,1,1,1,CO2,4
qwen,h1_dinc,65,main,BaCh,1,0.4627,0.4627,0.4627,1,1,1,CO2,4
qwen,h1_dinc,65,main,BaCh,2,0.5602,0.5602,0.5602,1,1,1,CO2,4
qwen,h1_dinc,65,main,BaCh,3,0.46020000000000005,0.46020000000000005,0.46020000000000005,1,1,1,CO2,4
qwen,h1_dinc,65,main,BaCm,0,0.5665,0.5665,0.5665,1,1,1,OD1,1
qwen,h1_dinc,65,main,BaCm,1,0.43700000000000006,0.43700000000000006,0.43700000000000006,1,1,1,OD1,1
qwen,h1_dinc,65,main,BaCm,2,0.5840000000000001,0.5840000000000001,0.5840000000000001,1,1,1,OD1,1
qwen,h1_dinc,65,main,BaCm,3,0.4488,0.4488,0.4488,1,1,1,OD1,1
qwen,h1_dinc,65,main,BaCo,0,0.5659000000000001,0.5659000000000001,0.5659000000000001,1,1,1,MP,3
qwen,h1_dinc,65,main,BaCo,1,0.4628,0.4628,0.4628,1,1,1,MP,3
qwen,h1_dinc,65,main,BaCo,2,0.5725,0.5725,0.5725,1,1,1,MP,3
qwen,h1_dinc,65,main,BaCo,3,0.48179999999999995,0.4818,0.4818,1,1,1,MP,3
qwen,h1_dinc,65,main,BaDl,0,0.5902000000000001,0.5902000000000001,0.5902000000000001,1,1,1,OD1,3
qwen,h1_dinc,65,main,BaDl,1,0.43420000000000003,0.43420000000000003,0.43420000000000003,1,1,1,OD1,3
qwen,h1_dinc,65,main,BaDl,2,0.5868,0.5868,0.5868,1,1,1,OD1,3
qwen,h1_dinc,65,main,BaDl,3,0.46120000000000005,0.46120000000000005,0.46120000000000005,1,1,1,OD1,3
qwen,h1_dinc,65,main,BaHa,0,0.5283,0.5283,0.5283,1,1,1,OD2,2
qwen,h1_dinc,65,main,BaHa,1,0.4598,0.4598,0.4598,1,1,1,OD2,2
qwen,h1_dinc,65,main,BaHa,2,0.5725,0.5725,0.5725,1,1,1,OD2,2
qwen,h1_dinc,65,main,BaHa,3,0.4845999999999999,0.4845999999999999,0.4845999999999999,1,1,1,OD2,2
qwen,h1_dinc,65,main,BaHr,0,0.583,0.583,0.583,1,1,1,CO1,5
qwen,h1_dinc,65,main,BaHr,1,0.462,0.462,0.462,1,1,1,CO1,5
qwen,h1_dinc,65,main,BaHr,2,0.5837,0.5837,0.5837,1,1,1,CO1,5
qwen,h1_dinc,65,main,BaHr,3,0.4886,0.48860000000000003,0.48860000000000003,1,1,1,CO1,5
qwen,h1_dinc,65,main,BaNc,0,0.5482,0.5482,0.5482,1,1,1,OD2,4
qwen,h1_dinc,65,main,BaNc,1,0.48399999999999993,0.48399999999999993,0.4839999999999999,1,1,1,OD2,4
qwen,h1_dinc,65,main,BaNc,2,0.5982000000000001,0.5982000000000001,0.5982000000000001,1,1,1,OD2,4
qwen,h1_dinc,65,main,BaNc,3,0.43700000000000006,0.43700000000000006,0.43700000000000006,1,1,1,OD2,4
qwen,h1_dinc,65,main,BaPc,0,0.5825,0.5825,0.5825000000000001,1,1,1,OD2,6
qwen,h1_dinc,65,main,BaPc,1,0.46080000000000004,0.46080000000000004,0.4608,1,1,1,OD2,6
qwen,h1_dinc,65,main,BaPc,2,0.5658,0.5658,0.5658,1,1,1,OD2,6
qwen,h1_dinc,65,main,BaPc,3,0.4497,0.4497,0.4497,1,1,1,OD2,6
qwen,h1_dinc,65,main,BaPd,0,0.5831,0.5831,0.5831,1,1,1,OD1,5
qwen,h1_dinc,65,main,BaPd,1,0.4093,0.4093,0.4093,0,0,0,OD1,5
qwen,h1_dinc,65,main,BaPd,2,0.5728,0.5728,0.5728,1,1,1,OD1,5
qwen,h1_dinc,65,main,BaPd,3,0.4777,0.4777,0.4777,1,1,1,OD1,5
qwen,h1_dinc,65,main,BaSh,0,0.5319,0.5319,0.5319,1,1,1,MP,5
qwen,h1_dinc,65,main,BaSh,1,0.43590000000000007,0.43590000000000007,0.43590000000000007,1,1,1,MP,5
qwen,h1_dinc,65,main,BaSh,2,0.5485,0.5485,0.5485,1,1,1,MP,5
qwen,h1_dinc,65,main,BaSh,3,0.43650000000000005,0.4365000000000001,0.4365000000000001,1,1,1,MP,5
qwen,h1_dinc,65,main,ChAs,0,0.5482,0.5482,0.5482,1,1,1,MP,7
qwen,h1_dinc,65,main,ChAs,1,0.43590000000000007,0.43590000000000007,0.43590000000000007,1,1,1,MP,7
qwen,h1_dinc,65,main,ChAs,2,0.5840000000000001,0.5840000000000001,0.5840000000000001,1,1,1,MP,7
qwen,h1_dinc,65,main,ChAs,3,0.46069999999999994,0.4607,0.4607,1,1,1,MP,7
qwen,h1_dinc,65,main,ChBa,0,0.5106999999999999,0.5106999999999999,0.5106999999999999,1,1,1,CO2,5
qwen,h1_dinc,65,main,ChBa,1,0.43299999999999994,0.43299999999999994,0.43299999999999994,1,1,1,CO2,5
qwen,h1_dinc,65,main,ChBa,2,0.5765,0.5765000000000001,0.5765000000000001,1,1,1,CO2,5
qwen,h1_dinc,65,main,ChBa,3,0.4968,0.4968,0.4968,1,1,1,CO2,5
qwen,h1_dinc,65,main,ChCh,0,0.5529,0.5529,0.5529,1,1,1,CO2,6
qwen,h1_dinc,65,main,ChCh,1,0.46120000000000005,0.46120000000000005,0.46120000000000005,1,1,1,CO2,6
qwen,h1_dinc,65,main,ChCh,2,0.5723,0.5723,0.5723,1,1,1,CO2,6
qwen,h1_dinc,65,main,ChCh,3,0.48589999999999994,0.4859,0.4859,1,1,1,CO2,6
qwen,h1_dinc,65,main,ChCm,0,0.5720000000000001,0.5720000000000001,0.5720000000000001,1,1,1,OD1,7
qwen,h1_dinc,65,main,ChCm,1,0.4336,0.4336,0.4336,1,1,1,OD1,7
qwen,h1_dinc,65,main,ChCm,2,0.5755,0.5755,0.5755,1,1,1,OD1,7
qwen,h1_dinc,65,main,ChCm,3,0.4773,0.47730000000000006,0.47730000000000006,1,1,1,OD1,7
qwen,h1_dinc,65,main,ChCo,0,0.5828,0.5828,0.5828,1,1,1,MP,9
qwen,h1_dinc,65,main,ChCo,1,0.46130000000000004,0.46130000000000004,0.46130000000000004,1,1,1,MP,9
qwen,h1_dinc,65,main,ChCo,2,0.5623,0.5623,0.5623,1,1,1,MP,9
qwen,h1_dinc,65,main,ChCo,3,0.46900000000000003,0.469,0.469,1,1,1,MP,9
qwen,h1_dinc,65,main,ChDl,0,0.5324,0.5324,0.5324,1,1,1,OD1,9
qwen,h1_dinc,65,main,ChDl,1,0.4352999999999999,0.4352999999999999,0.4352999999999999,1,1,1,OD1,9
qwen,h1_dinc,65,main,ChDl,2,0.5839,0.5839,0.5839,1,1,1,OD1,9
qwen,h1_dinc,65,main,ChDl,3,0.45719999999999994,0.45719999999999994,0.45719999999999994,1,1,1,OD1,9
qwen,h1_dinc,65,main,ChHa,0,0.5665,0.5665,0.5665,1,1,1,OD2,8
qwen,h1_dinc,65,main,ChHa,1,0.43820000000000003,0.43820000000000003,0.43820000000000003,1,1,1,OD2,8
qwen,h1_dinc,65,main,ChHa,2,0.5756000000000001,0.5756,0.5756,1,1,1,OD2,8
qwen,h1_dinc,65,main,ChHa,3,0.46900000000000003,0.469,0.469,1,1,1,OD2,8
qwen,h1_dinc,65,main,ChHr,0,0.5906,0.5906,0.5906,1,1,1,CO1,6
qwen,h1_dinc,65,main,ChHr,1,0.43420000000000003,0.43420000000000003,0.43420000000000003,1,1,1,CO1,6
qwen,h1_dinc,65,main,ChHr,2,0.585,0.5850000000000001,0.5850000000000001,1,1,1,CO1,6
qwen,h1_dinc,65,main,ChHr,3,0.5144000000000001,0.5144000000000001,0.5144000000000001,1,1,1,CO1,6
qwen,h1_dinc,65,main,CmAs,0,0.5322,0.5322,0.5322,1,1,1,OD1,8
qwen,h1_dinc,65,main,CmAs,1,0.4002,0.4002,0.4002,1,1,1,OD1,8
qwen,h1_dinc,65,main,CmAs,2,0.5507,0.5507,0.5507,1,1,1,OD1,8
qwen,h1_dinc,65,main,CmAs,3,0.4741,0.4741000000000001,0.4741000000000001,1,1,1,OD1,8
qwen,h1_dinc,65,main,CmCm,0,0.5092,0.5092,0.5092,1,1,1,DD,2
qwen,h1_dinc,65,main,CmCm,1,0.3795,0.3795,0.37949999999999995,1,1,1,DD,2
qwen,h1_dinc,65,main,CmCm,2,0.5134000000000001,0.5134,0.5134,1,1,1,DD,2
qwen,h1_dinc,65,main,CmCm,3,0.48569999999999997,0.4857,0.4857,1,1,1,DD,2
qwen,h1_dinc,65,main,CmDl,0,0.5299,0.5299,0.5299,1,1,1,DD,4
qwen,h1_dinc,65,main,CmDl,1,0.3792,0.3792,0.3792,1,1,1,DD,4
qwen,h1_dinc,65,main,CmDl,2,0.5691999999999999,0.5692,0.5692,1,1,1,DD,4
qwen,h1_dinc,65,main,CmDl,3,0.5034000000000001,0.5034000000000001,0.5034000000000001,1,1,1,DD,4
qwen,h1_dinc,65,main,CmHa,0,0.47819999999999996,0.47819999999999996,0.47819999999999996,0,0,0,DD,6
qwen,h1_dinc,65,main,CmHa,1,0.3903,0.3903,0.3903,1,1,1,DD,6
qwen,h1_dinc,65,main,CmHa,2,0.5509999999999999,0.5509999999999999,0.5509999999999999,1,1,1,DD,6
qwen,h1_dinc,65,main,CmHa,3,0.45890000000000003,0.4589000000000001,0.4589000000000001,1,1,1,DD,6
qwen,h1_dinc,65,main,CmNc,0,0.5324,0.5324,0.5324,1,1,1,DD,8
qwen,h1_dinc,65,main,CmNc,1,0.39070000000000005,0.39070000000000005,0.39070000000000005,1,1,1,DD,8
qwen,h1_dinc,65,main,CmNc,2,0.5299,0.5298999999999999,0.5298999999999999,1,1,1,DD,8
qwen,h1_dinc,65,main,CmNc,3,0.5022,0.5022,0.5022,1,1,1,DD,8
qwen,h1_dinc,65,main,CoAs,0,0.5593999999999999,0.5593999999999999,0.5593999999999999,1,1,1,CO2,7
qwen,h1_dinc,65,main,CoAs,1,0.4559,0.4559,0.4559,1,1,1,CO2,7
qwen,h1_dinc,65,main,CoAs,2,0.5082,0.5082,0.5082,1,1,1,CO2,7
qwen,h1_dinc,65,main,CoAs,3,0.4001,0.4001,0.4001,1,1,1,CO2,7
qwen,h1_dinc,65,main,CoCo,0,0.5589,0.5589,0.5589,1,1,1,CO1,7
qwen,h1_dinc,65,main,CoCo,1,0.4969,0.4969,0.4969,1,1,1,CO1,7
qwen,h1_dinc,65,main,CoCo,2,0.5097,0.5096999999999999,0.5096999999999999,1,1,1,CO1,7
qwen,h1_dinc,65,main,CoCo,3,0.43550000000000005,0.4355000000000001,0.4355000000000001,1,1,1,CO1,7
qwen,h1_dinc,65,main,CoSh,0,0.5724,0.5724,0.5724,1,1,1,CO2,8
qwen,h1_dinc,65,main,CoSh,1,0.4493,0.4493,0.4493,1,1,1,CO2,8
qwen,h1_dinc,65,main,CoSh,2,0.532,0.532,0.532,1,1,1,CO2,8
qwen,h1_dinc,65,main,CoSh,3,0.4068,0.40679999999999994,0.40679999999999994,1,1,1,CO2,8
qwen,h1_dinc,65,main,HaAs,0,0.5462,0.5462,0.5462,1,1,1,OD2,7
qwen,h1_dinc,65,main,HaAs,1,0.49029999999999996,0.49029999999999996,0.49029999999999996,1,1,1,OD2,7
qwen,h1_dinc,65,main,HaAs,2,0.5035000000000001,0.5035000000000001,0.5035000000000001,1,1,1,OD2,7
qwen,h1_dinc,65,main,HaAs,3,0.3792,0.3792,0.3792,1,1,1,OD2,7
qwen,h1_dinc,65,main,HaBa,0,0.569,0.569,0.569,1,1,1,OD2,9
qwen,h1_dinc,65,main,HaBa,1,0.4736,0.4736,0.4736,1,1,1,OD2,9
qwen,h1_dinc,65,main,HaBa,2,0.5541,0.5541,0.5541,1,1,1,OD2,9
qwen,h1_dinc,65,main,HaBa,3,0.4065,0.4065,0.4065,1,1,1,OD2,9
qwen,h1_dinc,65,main,HaCm,0,0.5549000000000001,0.5549000000000001,0.5549000000000001,1,1,1,DD,1
qwen,h1_dinc,65,main,HaCm,1,0.4873,0.4873,0.4873,1,1,1,DD,1
qwen,h1_dinc,65,main,HaCm,2,0.5526,0.5526,0.5526,1,1,1,DD,1
qwen,h1_dinc,65,main,HaCm,3,0.43550000000000005,0.4355,0.4355,1,1,1,DD,1
qwen,h1_dinc,65,main,HaDl,0,0.5691999999999999,0.5691999999999999,0.5691999999999999,1,1,1,DD,3
qwen,h1_dinc,65,main,HaDl,1,0.5031,0.5031,0.5031,1,1,1,DD,3
qwen,h1_dinc,65,main,HaDl,2,0.5302,0.5302,0.5302,1,1,1,DD,3
qwen,h1_dinc,65,main,HaDl,3,0.43399999999999994,0.43399999999999994,0.43399999999999994,1,1,1,DD,3
qwen,h1_dinc,65,main,HaHa,0,0.5539000000000001,0.5539000000000001,0.5539000000000001,1,1,1,DD,5
qwen,h1_dinc,65,main,HaHa,1,0.4889,0.4889,0.4889,1,1,1,DD,5
qwen,h1_dinc,65,main,HaHa,2,0.5316000000000001,0.5316000000000001,0.5316000000000001,1,1,1,DD,5
qwen,h1_dinc,65,main,HaHa,3,0.39080000000000004,0.39080000000000004,0.39080000000000004,1,1,1,DD,5
qwen,h1_dinc,65,main,HaNc,0,0.569,0.569,0.569,1,1,1,DD,7
qwen,h1_dinc,65,main,HaNc,1,0.47389999999999993,0.47389999999999993,0.47389999999999993,1,1,1,DD,7
qwen,h1_dinc,65,main,HaNc,2,0.5238999999999999,0.5238999999999999,0.5238999999999999,1,1,1,DD,7
qwen,h1_dinc,65,main,HaNc,3,0.39970000000000006,0.39970000000000006,0.39970000000000006,1,1,1,DD,7
qwen,h1_dinc,65,main,HaPc,0,0.5555,0.5555,0.5555,1,1,1,DD,9
qwen,h1_dinc,65,main,HaPc,1,0.4895,0.4895,0.4895,1,1,1,DD,9
qwen,h1_dinc,65,main,HaPc,2,0.5047,0.5047,0.5047,1,1,1,DD,9
qwen,h1_dinc,65,main,HaPc,3,0.4287000000000001,0.4287000000000001,0.4287000000000001,1,1,1,DD,9
qwen,h1_dinc,65,main,HrAs,0,0.5576000000000001,0.5576000000000001,0.5576,1,1,1,MP,8
qwen,h1_dinc,65,main,HrAs,1,0.4573999999999999,0.4573999999999999,0.4573999999999999,1,1,1,MP,8
qwen,h1_dinc,65,main,HrAs,2,0.5752999999999999,0.5752999999999999,0.5752999999999999,1,1,1,MP,8
qwen,h1_dinc,65,main,HrAs,3,0.5045,0.5045,0.5045,1,1,1,MP,8
qwen,h1_dinc,65,main,HrBa,0,0.5526,0.5526,0.5526,1,1,1,CO1,2
qwen,h1_dinc,65,main,HrBa,1,0.43470000000000003,0.43470000000000003,0.4347,1,1,1,CO1,2
qwen,h1_dinc,65,main,HrBa,2,0.5793999999999999,0.5793999999999999,0.5793999999999999,1,1,1,CO1,2
qwen,h1_dinc,65,main,HrBa,3,0.4574,0.45740000000000003,0.45740000000000003,1,1,1,CO1,2
qwen,h1_dinc,65,main,HrCh,0,0.5327,0.5327,0.5327000000000001,0,0,0,CO1,4
qwen,h1_dinc,65,main,HrCh,1,0.3999,0.3999,0.39990000000000003,1,1,1,CO1,4
qwen,h1_dinc,65,main,HrCh,2,0.5838,0.5838,0.5838,1,1,1,CO1,4
qwen,h1_dinc,65,main,HrCh,3,0.4873,0.48729999999999996,0.48729999999999996,1,1,1,CO1,4
qwen,h1_dinc,65,main,HrHr,0,0.5719,0.5719,0.5719,1,1,1,CO2,2
qwen,h1_dinc,65,main,HrHr,1,0.43399999999999994,0.43399999999999994,0.43399999999999994,1,1,1,CO2,2
qwen,h1_dinc,65,main,HrHr,2,0.5616,0.5616,0.5616,1,1,1,CO2,2
qwen,h1_dinc,65,main,HrHr,3,0.5034,0.5034,0.5034,1,1,1,CO2,2
qwen,h1_dinc,65,main,ShAs,0,0.5669,0.5669,0.5669,1,1,1,CO1,8
qwen,h1_dinc,65,main,ShAs,1,0.43700000000000006,0.43700000000000006,0.43700000000000006,1,1,1,CO1,8
qwen,h1_dinc,65,main,ShAs,2,0.5659000000000001,0.5659000000000001,0.5659000000000001,1,1,1,CO1,8
qwen,h1_dinc,65,main,ShAs,3,0.43660000000000004,0.4366000000000001,0.4366000000000001,1,1,1,CO1,8
qwen,h1_dinc,65,main,ShCo,0,0.5319,0.5319,0.5319,1,1,1,CO2,9
qwen,h1_dinc,65,main,ShCo,1,0.38180000000000003,0.38180000000000003,0.38180000000000003,1,1,1,CO2,9
qwen,h1_dinc,65,main,ShCo,2,0.5302,0.5302,0.5302,1,1,1,CO2,9
qwen,h1_dinc,65,main,ShCo,3,0.45609999999999995,0.45609999999999995,0.45609999999999995,1,1,1,CO2,9
qwen,h1_dinc,65,main,ShSh,0,0.5497000000000001,0.5497000000000001,0.5497000000000001,1,1,1,CO1,9
qwen,h1_dinc,65,main,ShSh,1,0.4373,0.4373,0.4373,1,1,1,CO1,9
qwen,h1_dinc,65,main,ShSh,2,0.607,0.607,0.607,1,1,1,CO1,9
qwen,h1_dinc,65,main,ShSh,3,0.48600000000000004,0.4860000000000001,0.4860000000000001,1,1,1,CO1,9
