model,mode,steer_layer,variant,game_code,d_letter_slope,d_letter_range,d_letter_at_pos025,d_letter_at_neg025,d_act0_slope,d_act0_range,d_act0_at_pos025,d_act0_at_neg025,d_canon_slope,d_canon_range,d_canon_at_pos025,d_canon_at_neg025,d_beh_letter_slope,d_beh_letter_range,d_beh_letter_at_pos025,d_beh_letter_at_neg025,d_beh_act0_slope,d_beh_act0_range,d_beh_act0_at_pos025,d_beh_act0_at_neg025,d_beh_canon_slope,d_beh_canon_range,d_beh_canon_at_pos025,d_beh_canon_at_neg025,wave,family,num_pure_ne,complexity_score,payoff_conflict
qwen_instruct,h1_dinc,79,main_perp,HaNc,0.00019999999999996938,0.0012250000000000039,0.00032499999999999023,-0.0003249999999999937,0.00018333333333330428,0.001799999999999996,0.0013749999999999873,0.0007250000000000034,0.00018333333333330428,0.001799999999999996,0.0013749999999999873,0.0007250000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,DD,1,-0.7698003589195012,0.0
qwen_instruct,h1_dinc,79,main_perp,HaPc,-0.0006583333333333464,0.0008499999999999951,-0.0008249999999999978,-0.00039999999999999454,-0.000791666666666718,0.0005750000000000199,-0.00022500000000003073,0.0002999999999999947,-0.000791666666666718,0.0005750000000000199,-0.00022500000000003073,0.0002999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,DD,1,-0.4233901974057255,0.6000000000000001
qwen_instruct,h1_dinc,79,main_perp,HrAs,0.00475833333333341,0.003474999999999978,0.003450000000000019,0.0003499999999999892,-0.004058333333333414,0.0059499999999999935,-0.0037500000000000207,-0.0003499999999999892,0.0040583333333334415,0.005950000000000011,0.003750000000000031,0.0003499999999999892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,MP,0,0.68329601758822,2.0
qwen_instruct,h1_dinc,79,main_perp,HrBa,-0.012183333333333313,0.006950000000000008,-0.006950000000000008,-0.001550000000000015,0.010716666666666643,0.005500000000000008,0.005500000000000008,0.0007000000000000148,-0.01071666666666665,0.005500000000000005,-0.005500000000000005,-0.0007000000000000062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO1,2,0.069651690163614,0.3999999999999999
qwen_instruct,h1_dinc,79,main_perp,HrCh,-0.006350000000000027,0.00522499999999998,-0.005099999999999993,-0.0007999999999999874,0.005266666666666694,0.00522499999999998,0.005099999999999993,0.0014499999999999869,-0.005266666666666706,0.00522499999999998,-0.005099999999999993,-0.001449999999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CO1,2,0.3294593112989456,1.0
qwen_instruct,h1_dinc,79,main_perp,HrHr,-0.011299999999999958,0.008749999999999983,-0.008749999999999978,5.204170427930421e-18,0.004733333333333294,0.006049999999999998,0.005249999999999979,9.999999999999419e-05,-0.0047333333333332926,0.00605,-0.005249999999999977,-9.999999999998899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO2,2,-0.0169508502148298,0.2
qwen_instruct,h1_dinc,79,main_perp,ShAs,-0.0019333333333333405,0.0038750000000000034,-0.002550000000000002,-0.001349999999999997,-0.0022666666666666603,0.005075000000000003,-0.005000000000000006,-0.003650000000000009,-0.0022666666666666603,0.005075000000000003,-0.005000000000000006,-0.003650000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CO1,2,-0.3437457694579421,0.6000000000000001
qwen_instruct,h1_dinc,79,main_perp,ShCo,-0.004058333333333325,0.006374999999999993,0.0026750000000000003,0.006374999999999993,0.003175000000000012,0.0034500000000000156,0.0027249999999999983,-0.0004750000000000171,0.003175000000000012,0.0034500000000000156,0.0027249999999999983,-0.0004750000000000171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO2,2,-0.5169508502148299,0.2
qwen_instruct,h1_dinc,79,main_perp,ShSh,0.015783333333333326,0.011099999999999999,0.008075000000000002,-0.0011499999999999965,0.002083333333333363,0.0036500000000000143,0.0015249999999999986,0.000899999999999998,0.002083333333333363,0.0036500000000000143,0.0015249999999999986,0.000899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO1,2,-0.2571432290794982,0.8
qwen_instruct,h1_dinc,79,random,AsAs,0.04150000000000001,0.019175000000000005,0.012050000000000003,-0.007125000000000003,-0.01675000000000003,0.009375000000000008,-0.005649999999999995,0.003725000000000013,-0.01675000000000003,0.009375000000000008,-0.005649999999999995,0.003725000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CO1,2,-0.5169508502148299,0.2
qwen_instruct,h1_dinc,79,random,AsBa,0.04953333333333333,0.02935,0.024674999999999992,-0.004675000000000007,-0.004800000000000014,0.007050000000000011,-0.0034250000000000183,-0.0006750000000000055,0.004800000000000027,0.0070500000000000285,0.003425000000000039,0.0006750000000000089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,MP,0,0.5678259637502947,1.7999999999999998
qwen_instruct,h1_dinc,79,random,AsCh,0.03245000000000001,0.017150000000000006,0.011425000000000006,-9.999999999999593e-05,-0.021133333333333233,0.010474999999999964,-0.00942499999999996,-5.000000000000143e-05,0.0211333333333332,0.010474999999999984,0.009424999999999961,5.000000000002225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,MP,0,0.3368858560744445,1.4
qwen_instruct,h1_dinc,79,random,AsCm,0.05063333333333339,0.032725000000000025,0.03007500000000002,-0.002650000000000004,-0.03560000000000007,0.027625000000000014,-0.027275000000000035,-0.0026999999999999984,0.035600000000000076,0.02762500000000001,0.02727500000000005,0.002700000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,OD1,1,0.7408346464128569,1.7999999999999998
qwen_instruct,h1_dinc,79,random,AsCo,0.08365000000000002,0.04245000000000001,0.035525,-0.0069250000000000075,-0.01053333333333327,0.013774999999999961,0.002725000000000026,0.007075000000000005,-0.01053333333333327,0.013774999999999961,0.002725000000000026,0.007075000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CO2,2,-0.6035533905932737,0.0
qwen_instruct,h1_dinc,79,random,AsDl,0.045649999999999996,0.023375000000000003,0.019850000000000007,-0.002649999999999996,-0.023566666666666694,0.01567500000000001,-0.015550000000000017,-0.0025000000000000057,0.02356666666666675,0.015675000000000022,0.015550000000000036,0.0025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,OD1,1,0.5098945387370066,1.4
qwen_instruct,h1_dinc,79,random,AsHa,0.020291666666666677,0.01440000000000001,0.003450000000000005,-0.010950000000000005,-0.0033416666666666,0.009224999999999983,0.0018000000000000134,-0.0015500000000000201,-0.0033416666666666,0.009224999999999983,0.0018000000000000134,-0.0015500000000000201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OD2,1,0.048014323385306,0.6000000000000001
qwen_instruct,h1_dinc,79,random,AsHr,0.07529999999999999,0.03737499999999999,0.021775,-0.015599999999999996,-0.011049999999999985,0.015149999999999986,-0.008974999999999973,-0.0009499999999999682,0.011050000000000022,0.015150000000000025,0.008974999999999983,0.0009499999999999509,0.5833333333333334,0.25,0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,0.5833333333333334,0.25,0.25,0.0,6,MP,0,0.68329601758822,2.0
qwen_instruct,h1_dinc,79,random,AsNc,0.03616666666666666,0.018224999999999998,0.014899999999999997,-0.003325,0.01113333333333334,0.006325000000000001,0.005250000000000002,0.0012749999999999949,0.01113333333333334,0.006325000000000001,0.005250000000000002,0.0012749999999999949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,OD2,1,0.1634843772232312,0.8
qwen_instruct,h1_dinc,79,random,AsPc,0.07117500000000002,0.03395000000000001,0.022724999999999995,-0.01122500000000001,0.041891666666666695,0.023925000000000016,0.016325000000000013,-0.003974999999999992,0.041891666666666695,0.023925000000000016,0.016325000000000013,-0.003974999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,OD2,1,-0.1829257842905442,0.2
qwen_instruct,h1_dinc,79,random,AsPd,0.09033333333333331,0.045250000000000005,0.020600000000000007,-0.02465,0.015649999999999973,0.012575000000000024,0.00035000000000001,-0.004949999999999968,-0.01564999999999997,0.01257500000000003,-0.0003499999999999892,0.004949999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,OD1,1,0.3944244848990815,1.2
qwen_instruct,h1_dinc,79,random,AsSh,0.05523333333333334,0.030375,0.022249999999999995,-0.008125000000000005,0.0067833333333333365,0.015350000000000016,0.008249999999999987,0.001324999999999972,0.0067833333333333365,0.015350000000000016,0.008249999999999987,0.001324999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CO1,2,-0.3437457694579421,0.6000000000000001
qwen_instruct,h1_dinc,79,random,BaAs,0.05724166666666665,0.028624999999999998,0.0172,-0.011424999999999996,-0.037458333333333316,0.017775,-0.006450000000000003,0.011324999999999997,-0.037458333333333316,0.017775,-0.006450000000000003,0.011324999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MP,0,0.5678259637502947,1.7999999999999998
qwen_instruct,h1_dinc,79,random,BaBa,0.04551666666666665,0.023749999999999993,0.0158,-0.00794999999999999,-0.03144999999999998,0.015749999999999986,-0.007850000000000003,0.007899999999999985,-0.03144999999999998,0.015749999999999986,-0.007850000000000003,0.007899999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CO2,2,-0.0169508502148298,0.2
qwen_instruct,h1_dinc,79,random,BaCh,0.054875000000000014,0.026975000000000006,0.01842500000000002,-0.008549999999999986,-0.030924999999999987,0.017550000000000003,-0.010425000000000021,0.005549999999999973,-0.030924999999999987,0.017550000000000003,-0.010425000000000021,0.005549999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CO2,2,0.1562542305420579,0.6000000000000001
qwen_instruct,h1_dinc,79,random,BaCm,0.02612499999999998,0.014,0.005699999999999985,-0.005400000000000002,-0.008858333333333312,0.0076749999999999995,-0.0005999999999999877,0.0016499999999999987,-0.008858333333333312,0.0076749999999999995,-0.0005999999999999877,0.0016499999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OD1,1,0.2789544310611563,1.0
qwen_instruct,h1_dinc,79,random,BaCo,0.03203333333333335,0.016650000000000005,0.011650000000000013,-0.0049999999999999906,-0.02213333333333335,0.012000000000000005,-0.007900000000000006,0.0040999999999999995,-0.02213333333333335,0.012000000000000005,-0.007900000000000006,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MP,0,0.4523559099123697,1.6
qwen_instruct,h1_dinc,79,random,BaDl,0.03942499999999999,0.02447499999999999,0.008375,-0.008950000000000001,-0.02650833333333328,0.019824999999999975,-0.003724999999999999,0.007399999999999988,-0.02650833333333328,0.019824999999999975,-0.003724999999999999,0.007399999999999988,0.08333333333333334,0.25,0.0,0.0,-0.08333333333333334,0.25,0.0,0.0,-0.08333333333333334,0.25,0.0,0.0,3,OD1,1,0.5098945387370066,1.4
qwen_instruct,h1_dinc,79,random,BaHa,0.03785833333333333,0.023525,0.01889999999999999,-0.004625000000000011,-0.016841666666666675,0.016599999999999986,-0.016599999999999986,-0.0053249999999999895,0.016841666666666692,0.016599999999999976,0.016599999999999976,0.005324999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,OD2,1,0.048014323385306,0.6000000000000001
qwen_instruct,h1_dinc,79,random,BaHr,0.031216666666666643,0.014099999999999984,0.010450000000000004,-0.0036499999999999796,-0.021449999999999973,0.010699999999999998,-0.008650000000000001,0.0002499999999999794,-0.021449999999999973,0.010699999999999998,-0.008650000000000001,0.0002499999999999794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CO1,2,0.069651690163614,0.3999999999999999
qwen_instruct,h1_dinc,79,random,BaNc,0.045100000000000015,0.02130000000000001,0.016975000000000004,-0.004325000000000007,-0.003983333333333355,0.007699999999999952,-0.004625000000000004,-0.003974999999999969,0.0039833333333333856,0.007699999999999985,0.004625000000000018,0.0039749999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,OD2,1,0.1634843772232312,0.8
qwen_instruct,h1_dinc,79,random,BaPc,0.042166666666666644,0.023349999999999985,0.009299999999999992,-0.014049999999999993,-0.028100000000000014,0.017075000000000007,-0.004449999999999993,0.011050000000000004,0.02809999999999999,0.017075000000000007,0.004449999999999982,-0.011050000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,OD2,1,0.2789544310611563,1.0
qwen_instruct,h1_dinc,79,random,BaPd,0.05157500000000001,0.026075000000000004,0.005424999999999999,-0.020650000000000005,-0.018658333333333336,0.01500000000000001,0.005375000000000005,0.01500000000000001,-0.018658333333333336,0.01500000000000001,0.005375000000000005,0.01500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,OD1,1,0.3944244848990815,1.2
qwen_instruct,h1_dinc,79,random,BaSh,0.03414166666666666,0.015825,0.008974999999999993,-0.006850000000000004,-0.0023583333333333178,0.008125000000000007,-0.0048749999999999905,-0.004899999999999998,-0.0023583333333333178,0.008125000000000007,-0.0048749999999999905,-0.004899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,MP,0,0.3368858560744445,1.4
qwen_instruct,h1_dinc,79,random,ChAs,0.04165833333333334,0.020975000000000008,0.008750000000000011,-0.012224999999999995,-0.013641666666666726,0.009925000000000008,0.001149999999999974,0.009775000000000011,-0.013641666666666726,0.009925000000000008,0.001149999999999974,0.009775000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,MP,0,0.3368858560744445,1.4
qwen_instruct,h1_dinc,79,random,ChBa,0.02831666666666664,0.012824999999999996,0.0012250000000000136,-0.011599999999999982,-0.02134999999999997,0.010399999999999982,0.0009749999999999856,0.010399999999999982,-0.02134999999999997,0.010399999999999982,0.0009749999999999856,0.010399999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CO2,2,0.1562542305420579,0.6000000000000001
qwen_instruct,h1_dinc,79,random,ChCh,0.03176666666666667,0.014200000000000004,0.0109,-0.003300000000000004,-0.021650000000000034,0.010425000000000012,-0.007050000000000011,0.002450000000000015,-0.021650000000000034,0.010425000000000012,-0.007050000000000011,0.002450000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,CO2,2,0.2428567709205017,0.8
qwen_instruct,h1_dinc,79,random,ChCm,0.060208333333333315,0.029175000000000006,0.002200000000000032,-0.026974999999999975,-0.04160833333333332,0.022874999999999975,0.0022499999999999708,0.022874999999999975,-0.04160833333333332,0.022874999999999975,0.0022499999999999708,0.022874999999999975,0.6666666666666667,0.25,0.0,-0.25,-0.6666666666666667,0.25,0.0,0.25,-0.6666666666666667,0.25,0.0,0.25,7,OD1,1,0.6253645925749319,1.6
qwen_instruct,h1_dinc,79,random,ChCo,0.051425000000000026,0.02525000000000001,0.010249999999999995,-0.015000000000000012,-0.03169166666666673,0.015250000000000015,-0.010299999999999976,0.0049500000000000394,-0.03169166666666673,0.015250000000000015,-0.010299999999999976,0.0049500000000000394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,MP,0,0.1059457483985941,1.0
qwen_instruct,h1_dinc,79,random,ChDl,0.030549999999999983,0.013125000000000008,0.012299999999999972,-0.0007500000000000141,-0.025366666666666652,0.011924999999999995,-0.011899999999999971,-0.0009999999999999866,-0.025366666666666652,0.011924999999999995,-0.011899999999999971,-0.0009999999999999866,0.5833333333333334,0.25,0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,-0.5833333333333334,0.25,-0.25,0.0,9,OD1,1,0.7408346464128569,1.7999999999999998
qwen_instruct,h1_dinc,79,random,ChHa,0.04162500000000002,0.021150000000000016,0.009875000000000012,-0.010025000000000003,0.0011916666666666384,0.01285,0.008074999999999988,0.0060750000000000005,-0.0011916666666666497,0.012850000000000028,-0.008074999999999999,-0.006074999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,OD2,1,-0.1829257842905442,0.2
qwen_instruct,h1_dinc,79,random,ChHr,0.03592499999999999,0.018400000000000007,0.010500000000000011,-0.007899999999999992,-0.031191666666666663,0.016800000000000006,-0.009450000000000012,0.006849999999999992,-0.031191666666666663,0.016800000000000006,-0.009450000000000012,0.006849999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,CO1,2,0.3294593112989456,1.0
qwen_instruct,h1_dinc,79,random,CmAs,0.012574999999999956,0.006924999999999991,0.005124999999999987,-0.0018000000000000039,-0.0061749999999999566,0.0038249999999999907,-0.003174999999999987,0.0006500000000000039,0.006174999999999968,0.003824999999999995,0.0031749999999999834,-0.0006500000000000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,OD1,1,0.2694301256218253,1.7999999999999998
qwen_instruct,h1_dinc,79,random,CmCm,0.0054749999999999755,0.0021499999999999935,7.500000000000003e-05,-0.0020749999999999935,-0.005191666666666642,0.0020749999999999935,7.500000000000003e-05,0.0020749999999999935,0.005191666666666659,0.0020749999999999935,-7.499999999999174e-05,-0.0020749999999999935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,DD,1,-0.3079201435678004,0.8
qwen_instruct,h1_dinc,79,random,CmDl,0.005325000000000015,0.0031000000000000194,0.0005500000000000225,-0.0025499999999999967,-0.004291666666666683,0.0026500000000000026,-5.000000000002241e-05,0.0025499999999999967,0.004291666666666666,0.0026499999999999857,5.000000000002225e-05,-0.0025499999999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,DD,1,0.0384900179459749,1.4
qwen_instruct,h1_dinc,79,random,CmHa,0.00517499999999999,0.0031749999999999964,0.0021999999999999906,-0.000975000000000006,-0.0033916666666666574,0.001999999999999991,-0.001999999999999991,-7.499999999999413e-05,0.0033916666666666353,0.001999999999999974,0.001999999999999974,7.499999999999174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,DD,1,0.0384900179459749,1.4
qwen_instruct,h1_dinc,79,random,CmNc,0.006991666666666621,0.003424999999999978,0.00024999999999998076,-0.0031749999999999973,-0.005591666666666621,0.0026499999999999913,-9.999999999998069e-05,0.0024249999999999966,0.005591666666666616,0.0026499999999999857,9.999999999998899e-05,-0.0024249999999999827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,DD,1,0.2694301256218253,1.7999999999999998
qwen_instruct,h1_dinc,79,random,CoAs,0.05364999999999998,0.025175000000000003,0.012525000000000008,-0.012649999999999993,0.041283333333333325,0.019674999999999998,0.012025000000000008,-0.00764999999999999,0.041283333333333325,0.019674999999999998,0.012025000000000008,-0.00764999999999999,0.5833333333333334,0.25,0.25,0.0,0.5833333333333334,0.25,0.25,0.0,0.5833333333333334,0.25,0.25,0.0,7,CO2,2,-0.6035533905932737,0.0
qwen_instruct,h1_dinc,79,random,CoCo,0.05486666666666663,0.026750000000000003,0.005999999999999995,-0.020750000000000008,0.0474833333333333,0.02447500000000001,0.003149999999999986,-0.02020000000000001,0.0474833333333333,0.02447500000000001,0.003149999999999986,-0.02020000000000001,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,0.5833333333333333,0.25,0.0,-0.25,7,CO1,2,-0.5169508502148299,0.2
qwen_instruct,h1_dinc,79,random,CoSh,0.046541666666666676,0.02127500000000002,0.013025000000000004,-0.008049999999999998,0.04137500000000003,0.01892500000000001,0.011625000000000024,-0.006849999999999981,0.04137500000000003,0.01892500000000001,0.011625000000000024,-0.006849999999999981,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,0.6666666666666667,0.25,0.25,0.0,8,CO2,2,-0.5169508502148299,0.2
qwen_instruct,h1_dinc,79,random,HaAs,0.012875000000000062,0.005700000000000035,0.00560000000000001,-0.00010000000000002498,0.01185833333333334,0.005299999999999999,0.005299999999999999,4.999999999999449e-05,0.01185833333333334,0.005299999999999999,0.005299999999999999,4.999999999999449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,OD2,1,-0.4233901974057255,0.6000000000000001
qwen_instruct,h1_dinc,79,random,HaBa,0.015274999999999934,0.006974999999999963,0.00442499999999998,-0.002549999999999983,0.0033249999999999578,0.003475000000000006,0.003475000000000006,0.0017500000000000293,0.0033249999999999578,0.003475000000000006,0.003475000000000006,0.0017500000000000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,OD2,1,-0.4233901974057255,0.6000000000000001
qwen_instruct,h1_dinc,79,random,HaCm,0.02584166666666666,0.012674999999999994,0.003749999999999986,-0.008925000000000008,-0.006875000000000076,0.009075000000000027,-0.004050000000000026,-0.001574999999999993,-0.006875000000000076,0.009075000000000027,-0.004050000000000026,-0.001574999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DD,1,0.0384900179459749,1.4
qwen_instruct,h1_dinc,79,random,HaDl,0.00997500000000004,0.005975000000000024,0.0030750000000000044,-0.0029000000000000193,0.007708333333333407,0.00467500000000004,0.0018750000000000155,-0.0028000000000000247,0.007708333333333407,0.00467500000000004,0.0018750000000000155,-0.0028000000000000247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,DD,1,-0.1924500897298753,1.0
qwen_instruct,h1_dinc,79,random,HaHa,0.010000000000000009,0.005450000000000007,0.002524999999999994,-0.0029250000000000135,0.008983333333333331,0.005125000000000018,0.002124999999999988,-0.0028750000000000164,0.008983333333333331,0.005125000000000018,0.002124999999999988,-0.0028750000000000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,DD,1,-0.6543303050815759,0.2
qwen_instruct,h1_dinc,79,random,HaNc,0.004075,0.0023000000000000017,0.0013749999999999962,-0.0009250000000000052,0.00012499999999996818,0.0016499999999999848,0.001224999999999976,0.0010249999999999981,0.00012499999999996818,0.0016499999999999848,0.001224999999999976,0.0010249999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,DD,1,-0.7698003589195012,0.0
qwen_instruct,h1_dinc,79,random,HaPc,0.016258333333333378,0.009475000000000003,-2.499999999999177e-05,-0.009475000000000003,0.013375000000000045,0.008125000000000021,-0.000125000000000014,-0.008125000000000021,0.013375000000000045,0.008125000000000021,-0.000125000000000014,-0.008125000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,DD,1,-0.4233901974057255,0.6000000000000001
qwen_instruct,h1_dinc,79,random,HrAs,0.0340833333333333,0.013824999999999978,0.003799999999999991,-0.010024999999999987,-0.02583333333333331,0.011424999999999998,-0.0038999999999999937,0.004824999999999987,0.02583333333333333,0.011425000000000018,0.0039000000000000146,-0.004824999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,MP,0,0.68329601758822,2.0
qwen_instruct,h1_dinc,79,random,HrBa,0.027491666666666643,0.013299999999999985,0.005249999999999985,-0.008000000000000007,-0.02222499999999998,0.011149999999999986,-0.004599999999999985,0.006500000000000007,0.022224999999999995,0.011149999999999993,0.004599999999999993,-0.006500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO1,2,0.069651690163614,0.3999999999999999
qwen_instruct,h1_dinc,79,random,HrCh,0.021433333333333283,0.010474999999999977,0.00037499999999999426,-0.010099999999999984,-0.018666666666666616,0.009349999999999983,0.0002750000000000053,0.009349999999999983,0.018666666666666616,0.00934999999999997,-0.00027499999999999747,-0.00934999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,CO1,2,0.3294593112989456,1.0
qwen_instruct,h1_dinc,79,random,HrHr,0.024316666666666653,0.012149999999999994,0.001525000000000003,-0.010624999999999992,-0.011366666666666646,0.00714999999999999,0.0015749999999999974,0.0061749999999999895,0.01136666666666665,0.00714999999999999,-0.001574999999999993,-0.006174999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CO2,2,-0.0169508502148298,0.2
qwen_instruct,h1_dinc,79,random,ShAs,0.04088333333333334,0.022075000000000004,0.008875000000000006,-0.013199999999999996,-0.0018666666666666627,0.006574999999999985,-0.006424999999999988,-0.003699999999999995,-0.0018666666666666627,0.006574999999999985,-0.006424999999999988,-0.003699999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CO1,2,-0.3437457694579421,0.6000000000000001
qwen_instruct,h1_dinc,79,random,ShCo,0.04986666666666663,0.023824999999999985,0.016649999999999988,-0.007174999999999996,0.028666666666666576,0.015374999999999951,0.009099999999999962,-0.006274999999999989,0.028666666666666576,0.015374999999999951,0.009099999999999962,-0.006274999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO2,2,-0.5169508502148299,0.2
qwen_instruct,h1_dinc,79,random,ShSh,0.03364999999999999,0.016550000000000002,0.008850000000000005,-0.007699999999999997,0.014683333333333295,0.006549999999999993,0.0007000000000000062,-0.0055499999999999786,0.014683333333333295,0.006549999999999993,0.0007000000000000062,-0.0055499999999999786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,CO1,2,-0.2571432290794982,0.8
qwen_instruct,h2_choice,65,main,AsAs,-0.9542833333333332,0.45320000000000005,-0.108625,0.344575,0.05654999999999991,0.040900000000000006,0.025775000000000006,0.010225000000000053,0.05654999999999991,0.040900000000000006,0.025775000000000006,0.010225000000000053,-0.4166666666666666,0.25,0.0,0.25,0.4166666666666666,0.25,0.0,-0.25,0.4166666666666666,0.25,0.0,-0.25,1,CO1,2,-0.5169508502148299,0.2
