model,mode,steer_layer,variant,game_code,letter_nonzero_rate,letter_dose_aligned_rate_all,letter_dose_aligned_rate_nonzero,act0_nonzero_rate,act0_dose_aligned_rate_all,act0_dose_aligned_rate_nonzero,canon_nonzero_rate,canon_dose_aligned_rate_all,canon_dose_aligned_rate_nonzero
qwen_instruct,h1_dinc,79,random,ChAs,0.7083333333333334,0.5416666666666666,0.7647058823529411,0.7083333333333334,0.5416666666666666,0.7647058823529411,0.7083333333333334,0.5416666666666666,0.7647058823529411
qwen_instruct,h1_dinc,79,random,ChBa,0.5833333333333334,0.5833333333333334,1.0,0.5833333333333334,0.20833333333333334,0.35714285714285715,0.5833333333333334,0.20833333333333334,0.35714285714285715
qwen_instruct,h1_dinc,79,random,ChCh,0.6666666666666666,0.5416666666666666,0.8125,0.6666666666666666,0.25,0.375,0.6666666666666666,0.25,0.375
qwen_instruct,h1_dinc,79,random,ChCm,0.75,0.6666666666666666,0.8888888888888888,0.75,0.4166666666666667,0.5555555555555556,0.75,0.4166666666666667,0.5555555555555556
qwen_instruct,h1_dinc,79,random,ChCo,0.625,0.5,0.8,0.625,0.25,0.4,0.625,0.25,0.4
qwen_instruct,h1_dinc,79,random,ChDl,0.5416666666666666,0.4166666666666667,0.7692307692307693,0.5416666666666666,0.3333333333333333,0.6153846153846154,0.5416666666666666,0.3333333333333333,0.6153846153846154
qwen_instruct,h1_dinc,79,random,ChHa,0.625,0.5,0.8,0.625,0.3333333333333333,0.5333333333333333,0.625,0.2916666666666667,0.4666666666666667
qwen_instruct,h1_dinc,79,random,ChHr,0.5833333333333334,0.5,0.8571428571428571,0.5833333333333334,0.2916666666666667,0.5,0.5833333333333334,0.2916666666666667,0.5
qwen_instruct,h1_dinc,79,random,CmAs,0.6666666666666666,0.5833333333333334,0.875,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5
qwen_instruct,h1_dinc,79,random,CmCm,0.2916666666666667,0.25,0.8571428571428571,0.2916666666666667,0.125,0.42857142857142855,0.2916666666666667,0.16666666666666666,0.5714285714285714
qwen_instruct,h1_dinc,79,random,CmDl,0.4166666666666667,0.3333333333333333,0.8,0.4166666666666667,0.25,0.6,0.4166666666666667,0.16666666666666666,0.4
qwen_instruct,h1_dinc,79,random,CmHa,0.4166666666666667,0.2916666666666667,0.7,0.4166666666666667,0.20833333333333334,0.5,0.4166666666666667,0.20833333333333334,0.5
qwen_instruct,h1_dinc,79,random,CmNc,0.5,0.4166666666666667,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666
qwen_instruct,h1_dinc,79,random,CoAs,0.5416666666666666,0.5416666666666666,1.0,0.5416666666666666,0.25,0.46153846153846156,0.5416666666666666,0.25,0.46153846153846156
qwen_instruct,h1_dinc,79,random,CoCo,0.7083333333333334,0.5833333333333334,0.8235294117647058,0.7083333333333334,0.3333333333333333,0.47058823529411764,0.7083333333333334,0.3333333333333333,0.47058823529411764
qwen_instruct,h1_dinc,79,random,CoSh,0.5416666666666666,0.5,0.9230769230769231,0.5416666666666666,0.25,0.46153846153846156,0.5416666666666666,0.25,0.46153846153846156
qwen_instruct,h1_dinc,79,random,HaAs,0.5,0.4583333333333333,0.9166666666666666,0.5,0.2916666666666667,0.5833333333333334,0.5,0.2916666666666667,0.5833333333333334
qwen_instruct,h1_dinc,79,random,HaBa,0.5,0.4166666666666667,0.8333333333333334,0.5,0.2916666666666667,0.5833333333333334,0.5,0.2916666666666667,0.5833333333333334
qwen_instruct,h1_dinc,79,random,HaCm,0.75,0.5416666666666666,0.7222222222222222,0.75,0.25,0.3333333333333333,0.75,0.25,0.3333333333333333
qwen_instruct,h1_dinc,79,random,HaDl,0.375,0.3333333333333333,0.8888888888888888,0.375,0.16666666666666666,0.4444444444444444,0.375,0.16666666666666666,0.4444444444444444
qwen_instruct,h1_dinc,79,random,HaHa,0.4166666666666667,0.375,0.9,0.4166666666666667,0.25,0.6,0.4166666666666667,0.25,0.6
qwen_instruct,h1_dinc,79,random,HaNc,0.5,0.375,0.75,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333
qwen_instruct,h1_dinc,79,random,HaPc,0.4583333333333333,0.2916666666666667,0.6363636363636364,0.4583333333333333,0.16666666666666666,0.36363636363636365,0.4583333333333333,0.16666666666666666,0.36363636363636365
qwen_instruct,h1_dinc,79,random,HrAs,0.7083333333333334,0.4583333333333333,0.6470588235294118,0.7083333333333334,0.20833333333333334,0.29411764705882354,0.7083333333333334,0.5,0.7058823529411765
qwen_instruct,h1_dinc,79,random,HrBa,0.5416666666666666,0.4583333333333333,0.8461538461538461,0.5416666666666666,0.2916666666666667,0.5384615384615384,0.5416666666666666,0.25,0.46153846153846156
qwen_instruct,h1_dinc,79,random,HrCh,0.5,0.4166666666666667,0.8333333333333334,0.5,0.25,0.5,0.5,0.25,0.5
qwen_instruct,h1_dinc,79,random,HrHr,0.625,0.5,0.8,0.625,0.4166666666666667,0.6666666666666666,0.625,0.20833333333333334,0.3333333333333333
qwen_instruct,h1_dinc,79,random,ShAs,0.6666666666666666,0.5416666666666666,0.8125,0.6666666666666666,0.375,0.5625,0.6666666666666666,0.375,0.5625
qwen_instruct,h1_dinc,79,random,ShCo,0.75,0.6666666666666666,0.8888888888888888,0.75,0.2916666666666667,0.3888888888888889,0.75,0.2916666666666667,0.3888888888888889
qwen_instruct,h1_dinc,79,random,ShSh,0.625,0.5,0.8,0.625,0.25,0.4,0.625,0.25,0.4
qwen_instruct,h2_choice,65,main,AsAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsHr,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsNc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsPc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,AsPd,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.4583333333333333,0.4782608695652174
qwen_instruct,h2_choice,65,main,AsSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaHr,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaNc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaPc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaPd,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,BaSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ChHr,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.4583333333333333,0.4782608695652174
qwen_instruct,h2_choice,65,main,CmAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,CmCm,0.875,0.0,0.0,0.875,0.375,0.42857142857142855,0.875,0.5,0.5714285714285714
qwen_instruct,h2_choice,65,main,CmDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,CmHa,0.9583333333333334,0.041666666666666664,0.043478260869565216,0.9583333333333334,0.4166666666666667,0.43478260869565216,0.9583333333333334,0.5416666666666666,0.5652173913043478
qwen_instruct,h2_choice,65,main,CmNc,0.875,0.0,0.0,0.875,0.375,0.42857142857142855,0.875,0.5,0.5714285714285714
qwen_instruct,h2_choice,65,main,CoAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,CoCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,CoSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,HaAs,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,HaBa,0.9166666666666666,0.0,0.0,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen_instruct,h2_choice,65,main,HaCm,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,HaDl,0.9166666666666666,0.0,0.0,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen_instruct,h2_choice,65,main,HaHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,HaNc,0.9583333333333334,0.041666666666666664,0.043478260869565216,0.9583333333333334,0.5416666666666666,0.5652173913043478,0.9583333333333334,0.5416666666666666,0.5652173913043478
qwen_instruct,h2_choice,65,main,HaPc,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,HrAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,HrBa,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,HrCh,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,HrHr,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main,ShAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ShCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main,ShSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsHr,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsNc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsPc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,AsPd,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.4583333333333333,0.4782608695652174
qwen_instruct,h2_choice,65,main_perp,AsSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaHr,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaNc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaPc,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaPd,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,BaSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChBa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChCh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChCm,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChDl,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ChHr,1.0,0.041666666666666664,0.041666666666666664,1.0,0.4583333333333333,0.4583333333333333,1.0,0.4583333333333333,0.4583333333333333
qwen_instruct,h2_choice,65,main_perp,CmAs,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main_perp,CmCm,0.9583333333333334,0.0,0.0,0.9583333333333334,0.4583333333333333,0.4782608695652174,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main_perp,CmDl,0.875,0.041666666666666664,0.047619047619047616,0.875,0.3333333333333333,0.38095238095238093,0.875,0.5416666666666666,0.6190476190476191
qwen_instruct,h2_choice,65,main_perp,CmHa,0.8333333333333334,0.0,0.0,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.5,0.6
qwen_instruct,h2_choice,65,main_perp,CmNc,0.9166666666666666,0.0,0.0,0.9166666666666666,0.4166666666666667,0.45454545454545453,0.9166666666666666,0.5,0.5454545454545454
qwen_instruct,h2_choice,65,main_perp,CoAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,CoCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,CoSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,HaAs,1.0,0.041666666666666664,0.041666666666666664,1.0,0.5416666666666666,0.5416666666666666,1.0,0.5416666666666666,0.5416666666666666
qwen_instruct,h2_choice,65,main_perp,HaBa,0.9583333333333334,0.041666666666666664,0.043478260869565216,0.9583333333333334,0.5416666666666666,0.5652173913043478,0.9583333333333334,0.5416666666666666,0.5652173913043478
qwen_instruct,h2_choice,65,main_perp,HaCm,0.9583333333333334,0.0,0.0,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.5,0.5217391304347826
qwen_instruct,h2_choice,65,main_perp,HaDl,1.0,0.08333333333333333,0.08333333333333333,1.0,0.5833333333333334,0.5833333333333334,1.0,0.5833333333333334,0.5833333333333334
qwen_instruct,h2_choice,65,main_perp,HaHa,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,HaNc,0.9166666666666666,0.0,0.0,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.5,0.5454545454545454
qwen_instruct,h2_choice,65,main_perp,HaPc,0.875,0.0,0.0,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen_instruct,h2_choice,65,main_perp,HrAs,1.0,0.041666666666666664,0.041666666666666664,1.0,0.4583333333333333,0.4583333333333333,1.0,0.5416666666666666,0.5416666666666666
qwen_instruct,h2_choice,65,main_perp,HrBa,0.9583333333333334,0.041666666666666664,0.043478260869565216,0.9583333333333334,0.4166666666666667,0.43478260869565216,0.9583333333333334,0.5416666666666666,0.5652173913043478
qwen_instruct,h2_choice,65,main_perp,HrCh,0.9166666666666666,0.0,0.0,0.9166666666666666,0.4166666666666667,0.45454545454545453,0.9166666666666666,0.5,0.5454545454545454
qwen_instruct,h2_choice,65,main_perp,HrHr,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ShAs,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ShCo,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,main_perp,ShSh,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5
qwen_instruct,h2_choice,65,random,AsAs,0.875,0.375,0.42857142857142855,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen_instruct,h2_choice,65,random,AsBa,0.875,0.5833333333333334,0.6666666666666666,0.875,0.5416666666666666,0.6190476190476191,0.875,0.3333333333333333,0.38095238095238093
qwen_instruct,h2_choice,65,random,AsCh,0.9166666666666666,0.5833333333333334,0.6363636363636364,0.9166666666666666,0.3333333333333333,0.36363636363636365,0.9166666666666666,0.5833333333333334,0.6363636363636364
qwen_instruct,h2_choice,65,random,AsCm,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.4583333333333333,0.5
qwen_instruct,h2_choice,65,random,AsCo,0.875,0.625,0.7142857142857143,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen_instruct,h2_choice,65,random,AsDl,0.75,0.4583333333333333,0.6111111111111112,0.75,0.2916666666666667,0.3888888888888889,0.75,0.4583333333333333,0.6111111111111112
qwen_instruct,h2_choice,65,random,AsHa,0.75,0.3333333333333333,0.4444444444444444,0.75,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666
qwen_instruct,h2_choice,65,random,AsHr,0.8333333333333334,0.5,0.6,0.8333333333333334,0.3333333333333333,0.4,0.8333333333333334,0.5,0.6
qwen_instruct,h2_choice,65,random,AsNc,0.9166666666666666,0.4583333333333333,0.5,0.9166666666666666,0.375,0.4090909090909091,0.9166666666666666,0.375,0.4090909090909091
qwen_instruct,h2_choice,65,random,AsPc,0.6666666666666666,0.375,0.5625,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5
qwen_instruct,h2_choice,65,random,AsPd,0.9166666666666666,0.5416666666666666,0.5909090909090909,0.9166666666666666,0.5,0.5454545454545454,0.9166666666666666,0.4166666666666667,0.45454545454545453
qwen_instruct,h2_choice,65,random,AsSh,0.5416666666666666,0.25,0.46153846153846156,0.5416666666666666,0.375,0.6923076923076923,0.5416666666666666,0.375,0.6923076923076923
qwen_instruct,h2_choice,65,random,BaAs,0.9166666666666666,0.3333333333333333,0.36363636363636365,0.9166666666666666,0.4166666666666667,0.45454545454545453,0.9166666666666666,0.4166666666666667,0.45454545454545453
qwen_instruct,h2_choice,65,random,BaBa,0.875,0.5,0.5714285714285714,0.875,0.3333333333333333,0.38095238095238093,0.875,0.3333333333333333,0.38095238095238093
qwen_instruct,h2_choice,65,random,BaCh,0.875,0.5833333333333334,0.6666666666666666,0.875,0.3333333333333333,0.38095238095238093,0.875,0.3333333333333333,0.38095238095238093
qwen_instruct,h2_choice,65,random,BaCm,0.875,0.5,0.5714285714285714,0.875,0.2916666666666667,0.3333333333333333,0.875,0.2916666666666667,0.3333333333333333
qwen_instruct,h2_choice,65,random,BaCo,0.7916666666666666,0.4583333333333333,0.5789473684210527,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.375,0.47368421052631576
qwen_instruct,h2_choice,65,random,BaDl,0.9166666666666666,0.375,0.4090909090909091,0.9166666666666666,0.2916666666666667,0.3181818181818182,0.9166666666666666,0.2916666666666667,0.3181818181818182
qwen_instruct,h2_choice,65,random,BaHa,1.0,0.5,0.5,1.0,0.4166666666666667,0.4166666666666667,1.0,0.5833333333333334,0.5833333333333334
qwen_instruct,h2_choice,65,random,BaHr,0.875,0.625,0.7142857142857143,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen_instruct,h2_choice,65,random,BaNc,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.5,0.5217391304347826,0.9583333333333334,0.4583333333333333,0.4782608695652174
qwen_instruct,h2_choice,65,random,BaPc,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5,0.8333333333333334,0.4166666666666667,0.5
qwen_instruct,h2_choice,65,random,BaPd,0.8333333333333334,0.5416666666666666,0.65,0.8333333333333334,0.25,0.3,0.8333333333333334,0.25,0.3
qwen_instruct,h2_choice,65,random,BaSh,0.875,0.5416666666666666,0.6190476190476191,0.875,0.4583333333333333,0.5238095238095238,0.875,0.4583333333333333,0.5238095238095238
qwen_instruct,h2_choice,65,random,ChAs,0.6666666666666666,0.4583333333333333,0.6875,0.6666666666666666,0.25,0.375,0.6666666666666666,0.25,0.375
qwen_instruct,h2_choice,65,random,ChBa,0.875,0.5416666666666666,0.6190476190476191,0.875,0.3333333333333333,0.38095238095238093,0.875,0.3333333333333333,0.38095238095238093
qwen_instruct,h2_choice,65,random,ChCh,0.7916666666666666,0.375,0.47368421052631576,0.7916666666666666,0.2916666666666667,0.3684210526315789,0.7916666666666666,0.2916666666666667,0.3684210526315789
qwen_instruct,h2_choice,65,random,ChCm,0.9583333333333334,0.6666666666666666,0.6956521739130435,0.9583333333333334,0.25,0.2608695652173913,0.9583333333333334,0.25,0.2608695652173913
qwen_instruct,h2_choice,65,random,ChCo,0.875,0.5833333333333334,0.6666666666666666,0.875,0.5,0.5714285714285714,0.875,0.5,0.5714285714285714
qwen_instruct,h2_choice,65,random,ChDl,0.75,0.4583333333333333,0.6111111111111112,0.75,0.2916666666666667,0.3888888888888889,0.75,0.2916666666666667,0.3888888888888889
qwen_instruct,h2_choice,65,random,ChHa,0.75,0.5,0.6666666666666666,0.75,0.20833333333333334,0.2777777777777778,0.75,0.5416666666666666,0.7222222222222222
qwen_instruct,h2_choice,65,random,ChHr,0.7916666666666666,0.4166666666666667,0.5263157894736842,0.7916666666666666,0.2916666666666667,0.3684210526315789,0.7916666666666666,0.2916666666666667,0.3684210526315789
qwen_instruct,h2_choice,65,random,CmAs,0.9583333333333334,0.5833333333333334,0.6086956521739131,0.9583333333333334,0.3333333333333333,0.34782608695652173,0.9583333333333334,0.625,0.6521739130434783
qwen_instruct,h2_choice,65,random,CmCm,0.5833333333333334,0.375,0.6428571428571429,0.5833333333333334,0.125,0.21428571428571427,0.5833333333333334,0.4583333333333333,0.7857142857142857
qwen_instruct,h2_choice,65,random,CmDl,0.7916666666666666,0.5833333333333334,0.7368421052631579,0.7916666666666666,0.3333333333333333,0.42105263157894735,0.7916666666666666,0.4583333333333333,0.5789473684210527
qwen_instruct,h2_choice,65,random,CmHa,0.8333333333333334,0.5833333333333334,0.7,0.8333333333333334,0.125,0.15,0.8333333333333334,0.7083333333333334,0.85
qwen_instruct,h2_choice,65,random,CmNc,0.75,0.4166666666666667,0.5555555555555556,0.75,0.25,0.3333333333333333,0.75,0.5,0.6666666666666666
qwen_instruct,h2_choice,65,random,CoAs,0.75,0.5,0.6666666666666666,0.75,0.4583333333333333,0.6111111111111112,0.75,0.4583333333333333,0.6111111111111112
qwen_instruct,h2_choice,65,random,CoCo,0.7916666666666666,0.5416666666666666,0.6842105263157895,0.7916666666666666,0.5833333333333334,0.7368421052631579,0.7916666666666666,0.5833333333333334,0.7368421052631579
qwen_instruct,h2_choice,65,random,CoSh,0.75,0.5,0.6666666666666666,0.75,0.5833333333333334,0.7777777777777778,0.75,0.5833333333333334,0.7777777777777778
qwen_instruct,h2_choice,65,random,HaAs,0.9166666666666666,0.5833333333333334,0.6363636363636364,0.9166666666666666,0.6666666666666666,0.7272727272727273,0.9166666666666666,0.6666666666666666,0.7272727272727273
qwen_instruct,h2_choice,65,random,HaBa,0.7916666666666666,0.5416666666666666,0.6842105263157895,0.7916666666666666,0.5416666666666666,0.6842105263157895,0.7916666666666666,0.5416666666666666,0.6842105263157895
