delta_c,shap_delta_c,model
0.0,-0.6675003109486246,qwen
0.0,-0.24021009818068204,qwen
0.0,-1.0408330892885942,qwen
0.0,-1.378460009637498,qwen
0.0,-1.2738742632773237,qwen
0.0,-1.037555164675113,qwen
0.0,-0.767665538534557,qwen
0.0,-0.6675003109486246,qwen
0.0,-0.24021009818068204,qwen
0.0,-1.0408330892885942,qwen
0.0,-1.378460009637498,qwen
0.0,-1.2738742632773237,qwen
0.0,-1.037555164675113,qwen
0.0,-0.767665538534557,qwen
0.0,-0.6675003109486246,qwen
0.0,-0.24021009818068204,qwen
0.0,-1.0408330892885942,qwen
0.0,-1.378460009637498,qwen
0.0,-1.2738742632773237,qwen
0.0,-1.171510460608825,qwen
0.0,-0.9139205990755715,qwen
0.0,-0.8637171268459343,qwen
0.0,-0.5643572519282776,qwen
0.0,-1.1747883852223058,qwen
0.0,-1.439031250270995,qwen
0.0,-1.407829559211039,qwen
0.0,-1.171510460608825,qwen
0.0,-0.9139205990755715,qwen
0.0,-0.8637171268459343,qwen
0.0,-0.5643572519282776,qwen
0.0,-1.1747883852223058,qwen
0.0,-1.439031250270995,qwen
0.0,-1.407829559211039,qwen
0.0,-1.171510460608825,qwen
0.0,-0.9139205990755715,qwen
0.0,-0.8637171268459343,qwen
0.0,-0.5643572519282776,qwen
0.0,-1.1747883852223058,qwen
0.0,-1.439031250270995,qwen
0.0,-1.407829559211039,qwen
0.0,-1.171510460608825,qwen
0.0,-0.9139205990755715,qwen
0.0,-0.8637171268459343,qwen
0.0,-0.5643572519282776,qwen
0.0,-1.1747883852223058,qwen
0.0,-1.439031250270995,qwen
0.0,-1.407829559211039,qwen
0.0,-1.0838796939300455,qwen
0.0,-0.8234089411307326,qwen
0.0,-0.7792904181591871,qwen
0.0,-0.395093178006494,qwen
0.0,-1.0984881920507403,qwen
0.0,-1.3020819433959445,qwen
0.0,-1.390601759816038,qwen
0.0,-1.0838796939300455,qwen
0.0,-0.8234089411307326,qwen
0.0,-0.7792904181591871,qwen
0.0,-0.395093178006494,qwen
0.0,-1.0984881920507403,qwen
0.0,-1.3020819433959445,qwen
0.0,-1.390601759816038,qwen
0.0,-1.0838796939300455,qwen
0.0,-0.8234089411307326,qwen
0.0,-0.7792904181591871,qwen
0.0,-0.395093178006494,qwen
0.0,-1.0984881920507403,qwen
0.0,-1.3020819433959445,qwen
0.0,-1.390601759816038,qwen
0.0,-1.0838796939300455,qwen
0.0,-0.8234089411307326,qwen
0.0,-0.7792904181591871,qwen
0.0,-0.395093178006494,qwen
0.0,-1.0984881920507403,qwen
0.0,-1.3020819433959445,qwen
0.0,-1.390601759816038,qwen
-0.0,-1.2523914680852697,qwen
-0.0,-0.9362977449956907,qwen
-0.0,-0.9706339402175688,qwen
-0.0,-0.7260837171071178,qwen
-0.0,-1.2765571700805136,qwen
-0.0,-1.5921439072159167,qwen
-0.0,-1.5595515641003146,qwen
-0.0,-1.2523914680852697,qwen
-0.0,-0.9362977449956907,qwen
-0.0,-0.9706339402175688,qwen
-0.0,-0.7260837171071178,qwen
-0.0,-1.2765571700805136,qwen
-0.0,-1.5921439072159167,qwen
-0.0,-1.5595515641003146,qwen
-0.0,-1.2523914680852697,qwen
-0.0,-0.9362977449956907,qwen
-0.0,-0.9706339402175688,qwen
-0.0,-0.7260837171071178,qwen
-0.0,-1.2765571700805136,qwen
-0.0,-1.5921439072159167,qwen
-0.0,-1.5595515641003146,qwen
-0.0,-1.2523914680852697,qwen
-0.0,-0.9362977449956907,qwen
-0.0,-0.9706339402175688,qwen
-0.0,-0.7260837171071178,qwen
-0.0,-1.2765571700805136,qwen
-0.0,-1.5921439072159167,qwen
-0.0,-1.5595515641003146,qwen
0.0,-1.3199117455891294,qwen
0.0,-0.9530862446265783,qwen
0.0,-0.9808208049080338,qwen
0.0,-0.6653234319996784,qwen
0.0,-1.334384116525129,qwen
0.0,-1.700076874599092,qwen
0.0,-1.6018719062613926,qwen
0.0,-1.3199117455891294,qwen
0.0,-0.9530862446265783,qwen
0.0,-0.9808208049080338,qwen
0.0,-0.6653234319996784,qwen
0.0,-1.334384116525129,qwen
0.0,-1.700076874599092,qwen
0.0,-1.6018719062613926,qwen
0.0,-1.3199117455891294,qwen
0.0,-0.9530862446265783,qwen
0.0,-0.9808208049080338,qwen
0.0,-0.6653234319996784,qwen
0.0,-1.334384116525129,qwen
0.0,-1.700076874599092,qwen
0.0,-1.6018719062613926,qwen
0.0,-1.3199117455891294,qwen
0.0,-0.9530862446265783,qwen
0.0,-0.9808208049080338,qwen
0.0,-0.6653234319996784,qwen
0.0,-1.334384116525129,qwen
0.0,-1.700076874599092,qwen
0.0,-1.6018719062613926,qwen
-0.0,-1.167179632806139,qwen
-0.0,-0.9186970047036016,qwen
-0.0,-0.8557661287755995,qwen
-0.0,-0.6504597337658377,qwen
-0.0,-1.1681702217131873,qwen
-0.0,-1.4569827415030152,qwen
-0.0,-1.3793337823834309,qwen
-0.0,-1.167179632806139,qwen
-0.0,-0.9186970047036016,qwen
-0.0,-0.8557661287755995,qwen
-0.0,-0.6504597337658377,qwen
-0.0,-1.1681702217131873,qwen
-0.0,-1.4569827415030152,qwen
-0.0,-1.3793337823834309,qwen
-0.0,-1.167179632806139,qwen
-0.0,-0.9186970047036016,qwen
-0.0,-0.8557661287755995,qwen
-0.0,-0.6504597337658377,qwen
-0.0,-1.1681702217131873,qwen
-0.0,-1.4569827415030152,qwen
-0.0,-1.3793337823834309,qwen
-0.0,-1.167179632806139,qwen
-0.0,-0.9186970047036016,qwen
-0.0,-0.8557661287755995,qwen
-0.0,-0.6504597337658377,qwen
-0.0,-1.1681702217131873,qwen
-0.0,-1.4569827415030152,qwen
-0.0,-1.3793337823834309,qwen
-0.0,-1.2082921568552405,qwen
-0.0,-0.9516380247973989,qwen
-0.0,-0.9092669150474537,qwen
-0.0,-0.660590339649508,qwen
-0.0,-1.212281007848788,qwen
-0.0,-1.5003048944220976,qwen
-0.0,-1.4446112554574535,qwen
-0.0,-1.2082921568552405,qwen
-0.0,-0.9516380247973989,qwen
-0.0,-0.9092669150474537,qwen
-0.0,-0.660590339649508,qwen
-0.0,-1.212281007848788,qwen
-0.0,-1.5003048944220976,qwen
-0.0,-1.4446112554574535,qwen
-0.0,-1.2082921568552405,qwen
-0.0,-0.9516380247973989,qwen
-0.0,-0.9092669150474537,qwen
-0.0,-0.660590339649508,qwen
-0.0,-1.212281007848788,qwen
-0.0,-1.5003048944220976,qwen
-0.0,-1.4446112554574535,qwen
-0.0,-1.2082921568552405,qwen
-0.0,-0.9516380247973989,qwen
-0.0,-0.9092669150474537,qwen
-0.0,-0.660590339649508,qwen
-0.0,-1.212281007848788,qwen
-0.0,-1.5003048944220976,qwen
-0.0,-1.4446112554574535,qwen
0.0,-1.0385929638703424,qwen
0.0,-0.7687033377297862,qwen
0.0,-0.6685381101438538,qwen
0.0,-0.2412478973759111,qwen
0.0,-1.0418708884838235,qwen
0.0,-1.3944402557208047,qwen
0.0,-1.2749120624725527,qwen
0.0,-1.0385929638703424,qwen
0.0,-0.7687033377297862,qwen
0.0,-0.6685381101438538,qwen
0.0,-0.2412478973759111,qwen
0.0,-1.0418708884838235,qwen
0.0,-1.3944402557208047,qwen
0.0,-1.2749120624725527,qwen
0.0,-1.0385929638703424,qwen
0.0,-0.7687033377297862,qwen
0.0,-0.6685381101438538,qwen
0.0,-0.2412478973759111,qwen
0.0,-1.0418708884838235,qwen
0.0,-1.3944402557208047,qwen
0.0,-1.2749120624725527,qwen
0.0,-1.0385929638703424,qwen
0.0,-0.7687033377297862,qwen
0.0,-0.6685381101438538,qwen
0.0,-0.2412478973759111,qwen
0.0,-1.0418708884838235,qwen
0.0,-1.3944402557208047,qwen
0.0,-1.2749120624725527,qwen
0.0,-1.127279206218579,qwen
0.0,-0.8813071672030136,qwen
0.0,-0.7273758127668493,qwen
0.0,-0.4850680553891745,qwen
0.0,-1.1418877043392737,qwen
0.0,-1.4509167073629992,qwen
0.0,-1.4340012721045707,qwen
0.0,-1.127279206218579,qwen
0.0,-0.8813071672030136,qwen
0.0,-0.7273758127668493,qwen
0.0,-0.4850680553891745,qwen
0.0,-1.1418877043392737,qwen
0.0,-1.4509167073629992,qwen
0.0,-1.4340012721045707,qwen
0.0,-1.127279206218579,qwen
0.0,-0.8813071672030136,qwen
0.0,-0.7273758127668493,qwen
0.0,-0.4850680553891745,qwen
0.0,-1.1418877043392737,qwen
0.0,-1.4509167073629992,qwen
0.0,-1.4340012721045707,qwen
0.0,-1.127279206218579,qwen
0.0,-0.8813071672030136,qwen
0.0,-0.7273758127668493,qwen
0.0,-0.4850680553891745,qwen
0.0,-1.1418877043392737,qwen
0.0,-1.4509167073629992,qwen
0.0,-1.4340012721045707,qwen
2.0,1.1214251888231035,qwen
2.0,0.8410981214550821,qwen
2.0,0.7798316586189543,qwen
2.0,0.4912866751683986,qwen
2.0,1.1087452147808023,qwen
2.0,1.4581440806491126,qwen
2.0,1.5117949025884159,qwen
2.0,1.1214251888231035,qwen
2.0,0.8410981214550821,qwen
2.0,0.7798316586189543,qwen
2.0,0.4912866751683986,qwen
2.0,1.1087452147808023,qwen
2.0,1.4581440806491126,qwen
2.0,1.5117949025884159,qwen
2.0,1.1214251888231035,qwen
2.0,0.8410981214550821,qwen
2.0,0.7798316586189543,qwen
2.0,0.4912866751683986,qwen
2.0,1.1087452147808023,qwen
2.0,1.4581440806491126,qwen
2.0,1.5117949025884159,qwen
2.0,1.1214251888231035,qwen
2.0,0.8410981214550821,qwen
2.0,0.7798316586189543,qwen
2.0,0.4912866751683986,qwen
2.0,1.1087452147808023,qwen
2.0,1.4581440806491126,qwen
2.0,1.5117949025884159,qwen
2.0,1.0986672911083304,qwen
2.0,0.8316047245845825,qwen
2.0,0.8219053767109136,qwen
2.0,0.6062943933305742,qwen
2.0,1.1104248800283956,qwen
2.0,1.4612424550699525,qwen
2.0,1.4453661093757404,qwen
2.0,1.0986672911083304,qwen
2.0,0.8316047245845825,qwen
2.0,0.8219053767109136,qwen
2.0,0.6062943933305742,qwen
2.0,1.1104248800283956,qwen
2.0,1.4612424550699525,qwen
2.0,1.4453661093757404,qwen
2.0,1.0986672911083304,qwen
2.0,0.8316047245845825,qwen
2.0,0.8219053767109136,qwen
2.0,0.6062943933305742,qwen
2.0,1.1104248800283956,qwen
2.0,1.4612424550699525,qwen
2.0,1.4453661093757404,qwen
2.0,1.0986672911083304,qwen
2.0,0.8316047245845825,qwen
2.0,0.8219053767109136,qwen
2.0,0.6062943933305742,qwen
2.0,1.1104248800283956,qwen
2.0,1.4612424550699525,qwen
2.0,1.4453661093757404,qwen
2.0,1.1719816741147302,qwen
2.0,0.8309705421646083,qwen
2.0,0.8946699107828197,qwen
2.0,0.6234298271455121,qwen
2.0,1.195570272320867,qwen
2.0,1.7407564500843917,qwen
2.0,1.7032944079212584,qwen
2.0,1.1719816741147302,qwen
2.0,0.8309705421646083,qwen
2.0,0.8946699107828197,qwen
2.0,0.6234298271455121,qwen
2.0,1.195570272320867,qwen
2.0,1.7407564500843917,qwen
2.0,1.7032944079212584,qwen
2.0,1.1719816741147302,qwen
2.0,0.8309705421646083,qwen
2.0,0.8946699107828197,qwen
2.0,0.6234298271455121,qwen
2.0,1.195570272320867,qwen
2.0,1.7407564500843917,qwen
2.0,1.7032944079212584,qwen
2.0,1.1719816741147302,qwen
2.0,0.8309705421646083,qwen
2.0,0.8946699107828197,qwen
2.0,0.6234298271455121,qwen
2.0,1.195570272320867,qwen
2.0,1.7407564500843917,qwen
2.0,1.7032944079212584,qwen
2.0,1.304345811842485,qwen
2.0,1.0120401661180518,qwen
2.0,0.9987972514209658,qwen
2.0,0.8648754865781401,qwen
2.0,1.3128941217975831,qwen
2.0,1.6355218838174992,qwen
2.0,1.7871027468318397,qwen
2.0,1.304345811842485,qwen
2.0,1.0120401661180518,qwen
2.0,0.9987972514209658,qwen
2.0,0.8648754865781401,qwen
2.0,1.3128941217975831,qwen
2.0,1.6355218838174992,qwen
2.0,1.7871027468318397,qwen
2.0,1.304345811842485,qwen
2.0,1.0120401661180518,qwen
2.0,0.9987972514209658,qwen
2.0,0.8648754865781401,qwen
2.0,1.3128941217975831,qwen
2.0,1.6355218838174992,qwen
2.0,1.7871027468318397,qwen
2.0,1.304345811842485,qwen
2.0,1.0120401661180518,qwen
2.0,0.9987972514209658,qwen
2.0,0.8648754865781401,qwen
2.0,1.3128941217975831,qwen
2.0,1.6355218838174992,qwen
2.0,1.7871027468318397,qwen
2.0,1.2083583399026434,qwen
2.0,0.9495877458911421,qwen
2.0,0.9179070605708848,qwen
2.0,0.6428774290671211,qwen
2.0,1.194967439480277,qwen
2.0,1.523896846112657,qwen
2.0,1.5987280536679553,qwen
2.0,1.2083583399026434,qwen
2.0,0.9495877458911421,qwen
2.0,0.9179070605708848,qwen
2.0,0.6428774290671211,qwen
2.0,1.194967439480277,qwen
2.0,1.523896846112657,qwen
2.0,1.5987280536679553,qwen
2.0,1.2083583399026434,qwen
2.0,0.9495877458911421,qwen
2.0,0.9179070605708848,qwen
2.0,0.6428774290671211,qwen
2.0,1.194967439480277,qwen
2.0,1.523896846112657,qwen
2.0,1.5987280536679553,qwen
2.0,1.2083583399026434,qwen
2.0,0.9495877458911421,qwen
2.0,0.9179070605708848,qwen
2.0,0.6428774290671211,qwen
2.0,1.194967439480277,qwen
2.0,1.523896846112657,qwen
2.0,1.5987280536679553,qwen
2.0,1.127949776093617,qwen
2.0,0.8480273786561626,qwen
2.0,0.8134536233753337,qwen
2.0,0.635576878315861,qwen
2.0,1.1397073650136813,qwen
2.0,1.4777232575434038,qwen
2.0,1.4746485943610261,qwen
2.0,1.127949776093617,qwen
2.0,0.8480273786561626,qwen
2.0,0.8134536233753337,qwen
2.0,0.635576878315861,qwen
2.0,1.1397073650136813,qwen
2.0,1.4777232575434038,qwen
2.0,1.4746485943610261,qwen
2.0,1.127949776093617,qwen
2.0,0.8480273786561626,qwen
2.0,0.8134536233753337,qwen
2.0,0.635576878315861,qwen
2.0,1.1397073650136813,qwen
2.0,1.4777232575434038,qwen
2.0,1.4746485943610261,qwen
2.0,1.127949776093617,qwen
2.0,0.8480273786561626,qwen
2.0,0.8134536233753337,qwen
2.0,0.635576878315861,qwen
2.0,1.1397073650136813,qwen
2.0,1.4777232575434038,qwen
2.0,1.4746485943610261,qwen
2.0,1.3156392663002439,qwen
2.0,0.9632793770256638,qwen
2.0,0.9650096224274014,qwen
2.0,0.8303515319986209,qwen
2.0,1.3261652109352629,qwen
2.0,1.6784102325427088,qwen
2.0,1.7633983654375445,qwen
2.0,1.3156392663002439,qwen
2.0,0.9632793770256638,qwen
2.0,0.9650096224274014,qwen
2.0,0.8303515319986209,qwen
2.0,1.3261652109352629,qwen
2.0,1.6784102325427088,qwen
2.0,1.7633983654375445,qwen
2.0,1.3156392663002439,qwen
2.0,0.9632793770256638,qwen
2.0,0.9650096224274014,qwen
2.0,0.8303515319986209,qwen
2.0,1.3261652109352629,qwen
2.0,1.6784102325427088,qwen
2.0,1.7633983654375445,qwen
2.0,1.3156392663002439,qwen
2.0,0.9632793770256638,qwen
2.0,0.9650096224274014,qwen
2.0,0.8303515319986209,qwen
2.0,1.3261652109352629,qwen
2.0,1.6784102325427088,qwen
2.0,1.7633983654375445,qwen
2.0,1.3083055239292591,qwen
2.0,0.995843249683936,qwen
2.0,1.040773838144778,qwen
2.0,0.8084815222991487,qwen
2.0,1.3314529361273735,qwen
2.0,1.77000481902556,qwen
2.0,1.8226282721962714,qwen
2.0,1.3083055239292591,qwen
2.0,0.995843249683936,qwen
2.0,1.040773838144778,qwen
2.0,0.8084815222991487,qwen
2.0,1.3314529361273735,qwen
2.0,1.77000481902556,qwen
2.0,1.8226282721962714,qwen
2.0,1.3083055239292591,qwen
2.0,0.995843249683936,qwen
2.0,1.040773838144778,qwen
2.0,0.8084815222991487,qwen
2.0,1.3314529361273735,qwen
2.0,1.77000481902556,qwen
2.0,1.8226282721962714,qwen
2.0,1.3083055239292591,qwen
2.0,0.995843249683936,qwen
2.0,1.040773838144778,qwen
2.0,0.8084815222991487,qwen
2.0,1.3314529361273735,qwen
2.0,1.77000481902556,qwen
2.0,1.8226282721962714,qwen
2.0,1.2816347705891116,qwen
2.0,0.9893291248646795,qwen
2.0,0.9186822948702205,qwen
2.0,0.793828752721739,qwen
2.0,1.29018308054421,qwen
2.0,1.6106411320984197,qwen
2.0,1.7643917055784655,qwen
2.0,1.2816347705891116,qwen
2.0,0.9893291248646795,qwen
2.0,0.9186822948702205,qwen
2.0,0.793828752721739,qwen
2.0,1.29018308054421,qwen
2.0,1.6106411320984197,qwen
2.0,1.7643917055784655,qwen
2.0,1.2816347705891116,qwen
2.0,0.9893291248646795,qwen
2.0,0.9186822948702205,qwen
2.0,0.793828752721739,qwen
2.0,1.29018308054421,qwen
2.0,1.6106411320984197,qwen
2.0,1.7643917055784655,qwen
2.0,1.2816347705891116,qwen
2.0,0.9893291248646795,qwen
2.0,0.9186822948702205,qwen
2.0,0.793828752721739,qwen
2.0,1.29018308054421,qwen
2.0,1.6106411320984197,qwen
2.0,1.7643917055784655,qwen
2.0,1.1732273431579856,qwen
2.0,0.914456749146484,qwen
2.0,0.8827760638262265,qwen
2.0,0.6027871634357764,qwen
2.0,1.1605473691156847,qwen
2.0,1.488765849367999,qwen
2.0,1.563597056923297,qwen
2.0,1.1732273431579856,qwen
2.0,0.914456749146484,qwen
2.0,0.8827760638262265,qwen
2.0,0.6027871634357764,qwen
2.0,1.1605473691156847,qwen
2.0,1.488765849367999,qwen
2.0,1.563597056923297,qwen
2.0,1.1732273431579856,qwen
2.0,0.914456749146484,qwen
2.0,0.8827760638262265,qwen
2.0,0.6027871634357764,qwen
2.0,1.1605473691156847,qwen
2.0,1.488765849367999,qwen
2.0,1.563597056923297,qwen
2.0,1.1732273431579856,qwen
2.0,0.914456749146484,qwen
2.0,0.8827760638262265,qwen
2.0,0.6027871634357764,qwen
2.0,1.1605473691156847,qwen
2.0,1.488765849367999,qwen
2.0,1.563597056923297,qwen
2.0,1.0952824080055141,qwen
2.0,0.7796052046117967,qwen
2.0,0.7788645453611636,qwen
2.0,0.565125459128768,qwen
2.0,1.107039996925579,qwen
2.0,1.4353419495523596,qwen
2.0,1.447594839986036,qwen
2.0,1.0952824080055141,qwen
2.0,0.7796052046117967,qwen
2.0,0.7788645453611636,qwen
2.0,0.565125459128768,qwen
2.0,1.107039996925579,qwen
2.0,1.4353419495523596,qwen
2.0,1.447594839986036,qwen
2.0,1.0952824080055141,qwen
2.0,0.7796052046117967,qwen
2.0,0.7788645453611636,qwen
2.0,0.565125459128768,qwen
2.0,1.107039996925579,qwen
2.0,1.4353419495523596,qwen
2.0,1.447594839986036,qwen
2.0,1.0952824080055141,qwen
2.0,0.7796052046117967,qwen
2.0,0.7788645453611636,qwen
2.0,0.565125459128768,qwen
2.0,1.107039996925579,qwen
2.0,1.4353419495523596,qwen
2.0,1.447594839986036,qwen
2.0,1.2612308774780439,qwen
2.0,0.8674245208264894,qwen
2.0,0.8630192354279254,qwen
2.0,0.6726139192019279,qwen
2.0,1.2734103253834446,qwen
2.0,1.6428553767565057,qwen
2.0,1.708329483862935,qwen
2.0,1.2612308774780439,qwen
2.0,0.8674245208264894,qwen
2.0,0.8630192354279254,qwen
2.0,0.6726139192019279,qwen
2.0,1.2734103253834446,qwen
2.0,1.6428553767565057,qwen
2.0,1.708329483862935,qwen
2.0,1.2612308774780439,qwen
2.0,0.8674245208264894,qwen
2.0,0.8630192354279254,qwen
2.0,0.6726139192019279,qwen
2.0,1.2734103253834446,qwen
2.0,1.6428553767565057,qwen
2.0,1.708329483862935,qwen
2.0,1.2612308774780439,qwen
2.0,0.8674245208264894,qwen
2.0,0.8630192354279254,qwen
2.0,0.6726139192019279,qwen
2.0,1.2734103253834446,qwen
2.0,1.6428553767565057,qwen
2.0,1.708329483862935,qwen
1.0,0.19426237179883385,qwen
1.0,0.22072432762972521,qwen
1.0,0.19131436048166972,qwen
1.0,0.0022761199697656866,qwen
1.0,0.2084692666897782,qwen
1.0,0.27921571731619005,qwen
1.0,0.018033945732816557,qwen
1.0,0.19426237179883385,qwen
1.0,0.22072432762972521,qwen
1.0,0.19131436048166972,qwen
1.0,0.0022761199697656866,qwen
1.0,0.2084692666897782,qwen
1.0,0.27921571731619005,qwen
1.0,0.018033945732816557,qwen
1.0,0.19426237179883385,qwen
1.0,0.22072432762972521,qwen
1.0,0.19131436048166972,qwen
1.0,0.0022761199697656866,qwen
1.0,0.2084692666897782,qwen
1.0,0.27921571731619005,qwen
1.0,0.018033945732816557,qwen
1.0,0.19426237179883385,qwen
1.0,0.22072432762972521,qwen
1.0,0.19131436048166972,qwen
1.0,0.0022761199697656866,qwen
1.0,0.2084692666897782,qwen
1.0,0.27921571731619005,qwen
1.0,0.018033945732816557,qwen
1.0,0.23730595073693853,qwen
1.0,0.1780556865546191,qwen
1.0,0.04782030799042977,qwen
1.0,-0.07741773599735666,qwen
1.0,0.25806312585257296,qwen
1.0,0.317825815460124,qwen
1.0,0.09693149925303392,qwen
1.0,0.23730595073693853,qwen
1.0,0.1780556865546191,qwen
1.0,0.04782030799042977,qwen
1.0,-0.07741773599735666,qwen
1.0,0.25806312585257296,qwen
1.0,0.317825815460124,qwen
1.0,0.09693149925303392,qwen
1.0,0.23730595073693853,qwen
1.0,0.1780556865546191,qwen
1.0,0.04782030799042977,qwen
1.0,-0.07741773599735666,qwen
1.0,0.25806312585257296,qwen
1.0,0.317825815460124,qwen
1.0,0.09693149925303392,qwen
1.0,0.23730595073693853,qwen
1.0,0.1780556865546191,qwen
1.0,0.04782030799042977,qwen
1.0,-0.07741773599735666,qwen
1.0,0.25806312585257296,qwen
1.0,0.317825815460124,qwen
1.0,0.09693149925303392,qwen
1.0,0.2551643601605823,qwen
1.0,0.0855734893359709,qwen
1.0,0.23766694606266942,qwen
1.0,0.10181040784980512,qwen
1.0,0.26803981012226713,qwen
1.0,0.34409437381176444,qwen
1.0,0.1149853146696393,qwen
1.0,0.2551643601605823,qwen
1.0,0.0855734893359709,qwen
1.0,0.23766694606266942,qwen
1.0,0.10181040784980512,qwen
1.0,0.26803981012226713,qwen
1.0,0.34409437381176444,qwen
1.0,0.1149853146696393,qwen
1.0,0.2551643601605823,qwen
1.0,0.0855734893359709,qwen
1.0,0.23766694606266942,qwen
1.0,0.10181040784980512,qwen
1.0,0.26803981012226713,qwen
1.0,0.34409437381176444,qwen
1.0,0.1149853146696393,qwen
1.0,0.2551643601605823,qwen
1.0,0.0855734893359709,qwen
1.0,0.23766694606266942,qwen
1.0,0.10181040784980512,qwen
1.0,0.26803981012226713,qwen
1.0,0.34409437381176444,qwen
1.0,0.1149853146696393,qwen
-1.0,-2.71464320373432,qwen
-1.0,-2.464412261557604,qwen
-1.0,-2.4323135034607515,qwen
-1.0,-1.6810492225887537,qwen
-1.0,-2.8932605192483236,qwen
-1.0,-3.2822905526318666,qwen
-1.0,-3.010467883955388,qwen
-1.0,-2.71464320373432,qwen
-1.0,-2.464412261557604,qwen
-1.0,-2.4323135034607515,qwen
-1.0,-1.6810492225887537,qwen
-1.0,-2.8932605192483236,qwen
-1.0,-3.2822905526318666,qwen
-1.0,-3.010467883955388,qwen
-1.0,-2.71464320373432,qwen
-1.0,-2.464412261557604,qwen
-1.0,-2.4323135034607515,qwen
-1.0,-1.6810492225887537,qwen
-1.0,-2.8932605192483236,qwen
-1.0,-3.2822905526318666,qwen
-1.0,-3.010467883955388,qwen
-1.0,-2.71464320373432,qwen
-1.0,-2.464412261557604,qwen
-1.0,-2.4323135034607515,qwen
-1.0,-1.6810492225887537,qwen
-1.0,-2.8932605192483236,qwen
-1.0,-3.2822905526318666,qwen
-1.0,-3.010467883955388,qwen
1.0,0.4515632918831443,qwen
1.0,0.4051760324289992,qwen
1.0,0.37889976967747496,qwen
1.0,0.3269149881887618,qwen
1.0,0.47267376340278855,qwen
1.0,0.5015979120532982,qwen
1.0,0.31118884039923994,qwen
1.0,0.4515632918831443,qwen
1.0,0.4051760324289992,qwen
1.0,0.37889976967747496,qwen
1.0,0.3269149881887618,qwen
1.0,0.47267376340278855,qwen
1.0,0.5015979120532982,qwen
1.0,0.31118884039923994,qwen
1.0,0.4515632918831443,qwen
1.0,0.4051760324289992,qwen
1.0,0.37889976967747496,qwen
1.0,0.3269149881887618,qwen
1.0,0.47267376340278855,qwen
1.0,0.5015979120532982,qwen
1.0,0.31118884039923994,qwen
1.0,0.4515632918831443,qwen
1.0,0.4051760324289992,qwen
1.0,0.37889976967747496,qwen
1.0,0.3269149881887618,qwen
1.0,0.47267376340278855,qwen
1.0,0.5015979120532982,qwen
1.0,0.31118884039923994,qwen
-1.0,-2.387109431247771,qwen
-1.0,-2.140289942194857,qwen
-1.0,-2.0878068071812934,qwen
-1.0,-1.2861481041614868,qwen
-1.0,-2.4456976986071783,qwen
-1.0,-3.357590716045988,qwen
-1.0,-2.70075400015954,qwen
-1.0,-2.387109431247771,qwen
-1.0,-2.140289942194857,qwen
-1.0,-2.0878068071812934,qwen
-1.0,-1.2861481041614868,qwen
-1.0,-2.4456976986071783,qwen
-1.0,-3.357590716045988,qwen
-1.0,-2.70075400015954,qwen
-1.0,-2.387109431247771,qwen
-1.0,-2.140289942194857,qwen
-1.0,-2.0878068071812934,qwen
-1.0,-1.2861481041614868,qwen
-1.0,-2.4456976986071783,qwen
-1.0,-3.357590716045988,qwen
-1.0,-2.70075400015954,qwen
-1.0,-2.387109431247771,qwen
-1.0,-2.140289942194857,qwen
-1.0,-2.0878068071812934,qwen
-1.0,-1.2861481041614868,qwen
-1.0,-2.4456976986071783,qwen
-1.0,-3.357590716045988,qwen
-1.0,-2.70075400015954,qwen
1.0,0.27191224617690446,qwen
1.0,0.23234160536626594,qwen
1.0,0.20801681592633978,qwen
1.0,0.10538842394620107,qwen
1.0,0.29266942129253887,qwen
1.0,0.3522616356476897,qwen
1.0,0.13153779469300034,qwen
1.0,0.27191224617690446,qwen
1.0,0.23234160536626594,qwen
1.0,0.20801681592633978,qwen
1.0,0.10538842394620107,qwen
1.0,0.29266942129253887,qwen
1.0,0.3522616356476897,qwen
1.0,0.13153779469300034,qwen
1.0,0.27191224617690446,qwen
1.0,0.23234160536626594,qwen
1.0,0.20801681592633978,qwen
1.0,0.10538842394620107,qwen
1.0,0.29266942129253887,qwen
1.0,0.3522616356476897,qwen
1.0,0.13153779469300034,qwen
1.0,0.27191224617690446,qwen
1.0,0.23234160536626594,qwen
1.0,0.20801681592633978,qwen
1.0,0.10538842394620107,qwen
1.0,0.29266942129253887,qwen
1.0,0.3522616356476897,qwen
1.0,0.13153779469300034,qwen
1.0,0.11256124962733159,qwen
1.0,0.022369122271403957,qwen
1.0,0.04065020098458971,qwen
1.0,-0.1700257003771947,qwen
1.0,0.1377811496235872,qwen
1.0,0.02661000231436133,qwen
1.0,-0.1116498903815528,qwen
1.0,0.11256124962733159,qwen
1.0,0.022369122271403957,qwen
1.0,0.04065020098458971,qwen
1.0,-0.1700257003771947,qwen
1.0,0.1377811496235872,qwen
1.0,0.02661000231436133,qwen
1.0,-0.1116498903815528,qwen
1.0,0.11256124962733159,qwen
1.0,0.022369122271403957,qwen
1.0,0.04065020098458971,qwen
1.0,-0.1700257003771947,qwen
1.0,0.1377811496235872,qwen
1.0,0.02661000231436133,qwen
