model,round,trait,family,game,a_star,dose,base0,cue0,null0,shift0,nullshift0,abs_shift,abs_nullshift,shift_pref,nullshift_pref,net_pref,base_pref,n_pairs,flips,flips_aligned,source
gptoss,1,loss,trait,HrBa,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,4,0,0,corrected_integrated_root
gptoss,1,loss,trait,HrCh,1,-1.0,0.25,0.0,0.75,-0.25,0.5,0.25,0.5,0.25,-0.5,0.75,0.75,4,1,1,corrected_integrated_root
gptoss,1,loss,trait,HrCm,1,-1.0,0.75,0.0,0.75,-0.75,0.0,0.75,0.0,0.75,-0.0,0.75,0.25,4,3,3,corrected_integrated_root
gptoss,1,loss,trait,HrCo,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,4,0,0,corrected_integrated_root
gptoss,1,loss,trait,HrDl,1,-1.0,1.0,0.0,0.75,-1.0,-0.25,1.0,0.25,1.0,0.25,0.75,0.0,4,4,4,corrected_integrated_root
gptoss,1,loss,trait,HrHa,1,-1.0,0.25,0.0,0.0,-0.25,-0.25,0.25,0.25,0.25,0.25,-0.0,0.75,4,1,1,corrected_integrated_root
gptoss,1,loss,trait,HrHr,1,-1.0,0.25,0.0,0.0,-0.25,-0.25,0.25,0.25,0.25,0.25,-0.0,0.75,4,1,1,corrected_integrated_root
gptoss,1,loss,trait,HrNc,1,-1.0,0.25,0.0,0.5,-0.25,0.25,0.25,0.25,0.25,-0.25,0.5,0.75,4,1,1,corrected_integrated_root
gptoss,1,loss,trait,HrPc,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,4,0,0,corrected_integrated_root
gptoss,1,loss,trait,HrPd,1,-1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,4,4,4,corrected_integrated_root
gptoss,1,loss,trait,HrSh,1,-1.0,0.75,0.0,0.75,-0.75,0.0,0.75,0.0,0.75,-0.0,0.75,0.25,4,3,3,corrected_integrated_root
gptoss,1,loss,trait,NcAs,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,corrected_integrated_root
gptoss,1,loss,trait,NcBa,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,corrected_integrated_root
