model,layer,depth_frac,angle_deg,null_lo,null_med,null_hi,perm_p,sig,gain_r,dec_cohen_d,belief,row_scope,n_obs,n_games
qwen_instruct,78,0.975,25.83618894277118,36.87716180744428,64.42503983169055,92.96941687046807,0.004975124378109453,True,0.5353477101848076,1.1443503964782713,uniform,parsed_generated_choice,576,144
qwen_instruct,79,0.9875,27.76448226315957,37.18968336053493,64.18765691410198,97.57975880058363,0.004975124378109453,True,0.5196963328710398,1.097893409463232,uniform,parsed_generated_choice,576,144
qwen_instruct,80,1.0,30.957383683131578,24.960463648481614,60.67855299443515,111.48371400033726,0.07960199004975124,False,0.33740269523324706,0.652957340427376,uniform,parsed_generated_choice,576,144
qwen,1,0.0125,70.24690325853088,40.51348932710608,55.21978942136181,69.29360561274785,0.9800995024875622,False,0.06926673880839719,0.7397651718960894,uniform,parsed_generated_choice,576,144
qwen,2,0.025,63.41672699925727,47.621533321417076,55.49750056867413,62.2333698707751,0.9900497512437811,False,0.16912939516851774,1.147607268071633,uniform,parsed_generated_choice,576,144
qwen,3,0.0375,65.78759074864816,48.8720430345372,54.77709221860505,61.171266789756345,1.0,False,0.16131627242930383,1.1951948380222153,uniform,parsed_generated_choice,576,144
qwen,4,0.05,69.3116592744675,50.178127299777245,55.01270805952182,61.48506263932658,1.0,False,0.16669880549823804,1.3463819468779747,uniform,parsed_generated_choice,576,144
qwen,5,0.0625,68.69708621560686,49.17712393952865,55.41748934746439,60.73018276694682,1.0,False,0.17597035590415736,1.376131538225042,uniform,parsed_generated_choice,576,144
qwen,6,0.075,66.29567601865905,50.52893437903221,55.44722191784916,60.28554990918405,1.0,False,0.21407124676627773,1.557321309776595,uniform,parsed_generated_choice,576,144
qwen,7,0.0875,64.0917467888065,50.446194904623354,54.82342762829525,59.28979022572753,1.0,False,0.2535849443331819,1.7568276671682665,uniform,parsed_generated_choice,576,144
