model,round,cue,game,class,target_action,base_pref_target,cue_pref_target,shift_pref,base_real_target,cue_real_target,shift_real
gptoss,1,maximin,PcBa,OD2,0,0.8434593735404126,0.9999999943089725,0.1565406207685599,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,maximin,PcCh,OD2,0,0.5076518330312186,0.9941362257080643,0.4864843926768456,0.0,0.3333333333333333,0.3333333333333333
gptoss,1,maximin,PcCo,OD1,0,0.552642660664232,0.5780281914285847,0.025385530764352793,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,PcHr,OD1,0,0.3884025750709306,0.9991707550579572,0.6107681799870266,0.0,0.3333333333333333,0.3333333333333333
gptoss,1,maximin,PcNc,DD,0,0.9276800653758636,0.9929791184504214,0.06529905307455786,0.6666666666666666,1.0,0.33333333333333337
gptoss,1,maximin,PcPc,DD,0,0.35263798845679667,0.5235789720978633,0.17094098364106664,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,PcPd,DD,0,0.6633800479314675,0.9998564809912058,0.3364764330597383,0.6666666666666666,0.6666666666666666,0.0
gptoss,1,maximin,PcSh,OD2,0,0.3403431417836691,0.34150298275275803,0.0011598409690889433,0.3333333333333333,0.6666666666666666,0.3333333333333333
gptoss,1,maximin,PdAs,OD1,1,0.39131697627805284,0.9999990630623762,0.6086820867843233,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,PdBa,OD1,1,0.7588894901847475,0.9983132227906846,0.23942373260593708,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,PdCh,OD1,1,0.45760785495748635,0.9183049971475561,0.46069714219006974,0.33333333333333337,0.6666666666666667,0.33333333333333337
gptoss,1,maximin,PdCo,OD2,1,0.5811018246754318,0.5576746322293034,-0.023427192446128453,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,maximin,PdHr,OD2,1,0.4943530458848957,0.693452491024453,0.19909944513955735,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,PdSh,OD1,1,0.5609869640044098,0.9974742526465615,0.4364872886421517,0.33333333333333337,0.6666666666666667,0.33333333333333337
gptoss,1,maximin,ShAs,CO1,1,0.7182868410603229,0.9999999999998366,0.28171315893951365,1.0,1.0,0.0
gptoss,1,maximin,ShBa,MP,1,0.6560772664735628,0.5433532875245697,-0.11272397894899311,0.6666666666666667,0.33333333333333337,-0.33333333333333337
gptoss,1,maximin,ShCh,MP,1,0.583047513136143,0.8184952528795705,0.23544773974342748,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,maximin,ShSh,CO1,1,0.8306921361541483,0.9147491892750917,0.08405705312094347,1.0,1.0,0.0
gptoss,1,selfish,CmAs,OD1,1,0.330041069872124,0.36196025483568117,0.03191918496355717,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,selfish,CmBa,OD1,1,0.2718353442329119,0.5610744225363433,0.28923907830343143,0.6666666666666667,0.6666666666666667,0.0
