model,mode,layer,variant,game_code,family,delta1_c,slope_letter,range_letter,slope_canon,range_canon,slope_beh,range_beh,beh_flip
qwen,h1_dinc,79,main,BaDl,OD1,2.0,0.7780416666666666,0.3859250000000001,-0.019941666666666698,0.012525000000000022,-0.8333333333333335,0.5,1
qwen,h1_dinc,79,main,BaHa,OD2,2.0,0.7553333333333332,0.371425,-0.007333333333333339,0.005974999999999953,0.16666666666666657,0.25,1
qwen,h1_dinc,79,main,BaHr,CO1,2.0,0.794575,0.39402499999999996,0.02077499999999992,0.012774999999999967,5.733167046599011e-16,0.25,1
qwen,h1_dinc,79,main,BaNc,OD2,-0.0,0.7709666666666668,0.381175,0.0017333333333333645,0.008174999999999988,0.08333333333333334,0.25,1
qwen,h1_dinc,79,main,BaPc,OD2,2.0,0.7627583333333332,0.37982499999999997,-0.001841666666666604,0.009100000000000052,0.16666666666666657,0.25,1
qwen,h1_dinc,79,main,BaPd,OD1,2.0,0.752975,0.37385,-0.03855833333333328,0.02779999999999999,-0.6666666666666665,0.5,1
qwen,h1_dinc,79,main,BaSh,MP,0.0,0.743858333333333,0.3693249999999999,-0.04022500000000001,0.02285000000000001,-0.16666666666666669,0.25,1
qwen,h1_dinc,79,main,ChAs,MP,0.0,0.7439999999999999,0.37085,0.0031500000000000052,0.013324999999999976,-0.33333333333333326,0.5,1
qwen,h1_dinc,79,main,ChBa,CO2,0.5,0.7556333333333334,0.37087500000000007,-0.05031666666666665,0.033600000000000005,-0.25,0.5,1
qwen,h1_dinc,79,main,ChCh,CO2,0.5,0.7719249999999999,0.38449999999999995,-0.023241666666666765,0.014025000000000037,-0.4166666666666666,0.5,1
qwen,h1_dinc,79,main,ChCm,OD1,1.0,0.7325833333333331,0.3661,-0.010866666666666629,0.018325000000000008,-0.25,0.5,1
qwen,h1_dinc,79,main,ChCo,MP,-0.5,0.7574333333333333,0.37529999999999997,-0.0021333333333333018,0.015774999999999997,5.733167046599011e-16,0.25,1
qwen,h1_dinc,79,main,ChDl,OD1,1.0,0.7664416666666666,0.38275,0.004141666666666683,0.015050000000000022,-0.33333333333333326,0.5,1
qwen,h1_dinc,79,main,ChHa,OD2,1.0,0.7802499999999999,0.38959999999999995,0.013233333333333304,0.014649999999999996,0.6666666666666665,0.5,1
qwen,h1_dinc,79,main,ChHr,CO1,1.0,0.7502666666666666,0.3748,0.017183333333333328,0.013624999999999998,-0.08333333333333286,0.5,1
qwen,h1_dinc,79,main,CmAs,OD1,2.0,0.7140499999999999,0.35245,0.006283333333333321,0.019124999999999975,-0.25000000000000017,0.5,1
qwen,h1_dinc,79,main,CmCm,DD,1.0,0.6799333333333332,0.34015,-0.007450000000000063,0.028725,0.0,0.25,1
qwen,h1_dinc,79,main,CmDl,DD,1.0,0.6767416666666667,0.33930000000000005,0.05347500000000005,0.04435000000000003,0.8333333333333331,0.5,1
qwen,h1_dinc,79,main,CmHa,DD,3.0,0.6784249999999997,0.33885,-0.024741666666666655,0.02832499999999996,0.0,0.25,1
qwen,h1_dinc,79,main,CmNc,DD,2.5,0.6873500000000001,0.34385000000000004,0.03503333333333332,0.03947500000000001,0.16666666666666657,0.25,1
qwen,h1_dinc,79,main,CoAs,CO2,1.0,0.7369666666666667,0.36595,0.034716666666666694,0.024224999999999997,0.4166666666666666,0.5,1
qwen,h1_dinc,79,main,CoCo,CO1,1.0,0.7469416666666667,0.36955,0.030624999999999986,0.019850000000000034,0.5,0.5,1
qwen,h1_dinc,79,main,CoSh,CO2,1.0,0.7194750000000001,0.35585,0.042324999999999974,0.026899999999999993,0.9166666666666669,0.5,1
qwen,h1_dinc,79,main,HaAs,OD2,2.0,0.7103416666666663,0.35434999999999994,0.05047500000000001,0.03222500000000002,1.0,0.5,1
qwen,h1_dinc,79,main,HaBa,OD2,2.0,0.7195833333333334,0.359125,-0.009650000000000025,0.02720000000000003,-0.41666666666666674,0.5,1
qwen,h1_dinc,79,main,HaCm,DD,2.0,0.7548583333333332,0.3748,0.0017916666666666129,0.012024999999999966,0.24999999999999972,0.5,1
qwen,h1_dinc,79,main,HaDl,DD,2.0,0.7368833333333334,0.36650000000000005,-0.0009666666666666848,0.011775000000000035,0.16666666666666657,0.5,1
qwen,h1_dinc,79,main,HaHa,DD,2.0,0.7247916666666666,0.36217499999999997,0.03892499999999996,0.02502500000000002,0.5833333333333331,0.5,1
qwen,h1_dinc,79,main,HaNc,DD,2.0,0.7208416666666666,0.354575,0.01910833333333327,0.024774999999999978,0.16666666666666657,0.5,1
qwen,h1_dinc,79,main,HaPc,DD,2.0,0.7149166666666668,0.35530000000000006,0.01541666666666662,0.022875000000000034,0.16666666666666657,0.5,1
qwen,h1_dinc,79,main,HrAs,MP,1.0,0.7272749999999999,0.36375,0.020508333333333312,0.019974999999999965,0.08333333333333286,0.5,1
qwen,h1_dinc,79,main,HrBa,CO1,-1.0,0.727775,0.358125,-0.0006583333333333479,0.016624999999999973,-0.3333333333333335,0.5,1
qwen,h1_dinc,79,main,HrCh,CO1,-1.0,0.7342,0.366925,0.008316666666666576,0.023999999999999994,0.24999999999999972,0.5,1
qwen,h1_dinc,79,main,HrHr,CO2,-1.0,0.7652166666666667,0.3799,0.010650000000000026,0.019375000000000003,-2.8665835232995054e-16,0.5,1
qwen,h1_dinc,79,main,ShAs,CO1,0.0,0.7610166666666665,0.3791,0.027400000000000056,0.015825000000000006,0.16666666666666669,0.25,1
qwen,h1_dinc,79,main,ShCo,CO2,1.0,0.7059583333333334,0.35305000000000003,0.024458333333333408,0.018574999999999994,0.0,0.0,1
qwen,h1_dinc,79,main,ShSh,CO1,0.0,0.78045,0.385075,-0.022416666666666623,0.015725000000000003,-0.16666666666666669,0.25,1
qwen,h1_dinc,79,main_perp,AsAs,CO1,0.0,0.031208333333333334,0.02255,-0.02580833333333334,0.015425000000000008,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsBa,MP,-0.0,-0.003224999999999971,0.008449999999999985,0.024458333333333294,0.016074999999999978,0.41666666666666663,0.25,1
qwen,h1_dinc,79,main_perp,AsCh,MP,1.0,0.039333333333333345,0.02395,0.008766666666666627,0.008399999999999963,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsCm,OD1,2.0,0.01900833333333334,0.015625,-0.01817500000000005,0.015125,0.08333333333333334,0.25,1
qwen,h1_dinc,79,main_perp,AsCo,CO2,1.0,0.020183333333333314,0.015375,-0.005949999999999938,0.016150000000000025,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsDl,OD1,2.0,0.02008333333333334,0.00802499999999999,-0.02166666666666667,0.008324999999999999,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsHa,OD2,2.0,0.010908333333333325,0.01475,-0.004925000000000023,0.00799999999999998,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsHr,MP,2.0,0.011191666666666673,0.015825000000000006,-0.014908333333333284,0.015499999999999986,0.0,0.25,1
qwen,h1_dinc,79,main_perp,AsNc,OD2,0.0,0.022808333333333337,0.01532500000000002,-0.018841666666666645,0.008299999999999974,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsPc,OD2,2.0,0.03160833333333331,0.02260000000000001,-0.0033249999999999673,0.01545000000000002,0.0,0.0,0
qwen,h1_dinc,79,main_perp,AsPd,OD1,2.0,0.02994166666666668,0.015524999999999997,0.00024166666666664016,0.0007749999999999979,0.0,0.0,1
qwen,h1_dinc,79,main_perp,AsSh,CO1,0.0,-0.012516666666666655,0.02314999999999999,-0.00734999999999999,0.015600000000000003,0.0,0.0,0
qwen,h1_dinc,79,main_perp,BaAs,MP,-1.0,-0.04268333333333329,0.02374999999999998,0.020633333333333337,0.008000000000000007,0.5,0.25,1
qwen,h1_dinc,79,main_perp,BaBa,CO2,1.0,-0.004224999999999969,0.015224999999999989,0.030708333333333306,0.02349999999999998,0.0,0.0,1
qwen,h1_dinc,79,main_perp,BaCh,CO2,1.0,-0.010674999999999974,0.016224999999999976,-0.026308333333333395,0.015850000000000003,-0.08333333333333334,0.25,1
qwen,h1_dinc,79,main_perp,BaCm,OD1,2.0,0.008658333333333318,0.008499999999999994,-0.0058749999999999905,0.01597499999999999,-0.24999999999999986,0.25,1
qwen,h1_dinc,79,main_perp,BaCo,MP,-1.0,-0.000941666666666646,0.01592499999999998,0.0002250000000000378,0.007499999999999993,0.0,0.0,1
qwen,h1_dinc,79,main_perp,BaDl,OD1,2.0,-0.002583333333333313,0.008025000000000004,-0.007716666666666696,0.016524999999999998,0.33333333333333337,0.25,1
qwen,h1_dinc,79,main_perp,BaHa,OD2,2.0,-0.004866666666666633,0.022449999999999998,-0.016033333333333337,0.008025000000000004,0.0,0.0,1
qwen,h1_dinc,79,main_perp,BaHr,CO1,2.0,-0.004049999999999974,0.022374999999999992,0.004033333333333319,0.015699999999999992,0.08333333333333334,0.25,1
qwen,h1_dinc,79,main_perp,BaNc,OD2,-0.0,-0.01819166666666667,0.015550000000000008,0.008091666666666683,0.023575000000000013,0.0,0.0,0
qwen,h1_dinc,79,main_perp,BaPc,OD2,2.0,0.011150000000000004,0.015625,-0.004216666666666612,0.007724999999999982,0.0,0.0,1
qwen,h1_dinc,79,main_perp,BaPd,OD1,2.0,0.005491666666666622,0.01572499999999999,0.030391666666666674,0.015425000000000022,0.0,0.0,1
qwen,h1_dinc,79,main_perp,BaSh,MP,0.0,-0.007474999999999966,0.015525000000000011,0.005658333333333355,0.008525000000000019,0.0,0.0,0
qwen,h1_dinc,79,main_perp,ChAs,MP,0.0,0.012416666666666628,0.015149999999999997,0.012983333333333366,0.015449999999999992,0.0,0.0,1
qwen,h1_dinc,79,main_perp,ChBa,CO2,0.5,0.042783333333333284,0.030249999999999957,0.00791666666666669,0.00764999999999999,0.08333333333333334,0.25,1
qwen,h1_dinc,79,main_perp,ChCh,CO2,0.5,0.003350000000000025,0.00785000000000001,-0.028083333333333318,0.01565000000000001,-0.5,0.25,1
qwen,h1_dinc,79,main_perp,ChCm,OD1,1.0,-0.007983333333333335,0.022699999999999984,0.007749999999999989,0.015924999999999967,0.0,0.0,1
qwen,h1_dinc,79,main_perp,ChCo,MP,-0.5,0.01860833333333332,0.008800000000000002,-0.009058333333333326,0.015424999999999994,-0.4166666666666666,0.25,1
qwen,h1_dinc,79,main_perp,ChDl,OD1,1.0,-0.0034666666666666782,0.015149999999999983,0.017483333333333347,0.015575000000000006,0.0,0.0,1
qwen,h1_dinc,79,main_perp,ChHa,OD2,1.0,0.0026250000000000166,0.015700000000000006,0.005991666666666674,0.008400000000000019,-0.33333333333333315,0.25,1
qwen,h1_dinc,79,main_perp,ChHr,CO1,1.0,0.014675000000000004,0.007849999999999996,-0.015625000000000028,0.007950000000000013,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CmAs,OD1,2.0,-0.020024999999999966,0.021025000000000002,-0.0045083333333334474,0.013575000000000031,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CmCm,DD,1.0,0.007100000000000008,0.014350000000000002,0.012266666666666655,0.020425,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CmDl,DD,1.0,-0.0016500000000000087,0.007500000000000034,-0.006583333333333327,0.015299999999999953,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CmHa,DD,3.0,0.007941666666666642,0.015,0.0012916666666666842,0.012824999999999975,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CmNc,DD,2.5,0.024050000000000016,0.015199999999999991,-0.02001666666666668,0.014875000000000027,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CoAs,CO2,1.0,-0.012691666666666636,0.00835000000000001,0.015174999999999982,0.014999999999999986,0.0,0.0,1
qwen,h1_dinc,79,main_perp,CoCo,CO1,1.0,-0.04504166666666664,0.0232,-0.015841666666666674,0.00849999999999998,-0.5,0.25,1
qwen,h1_dinc,79,main_perp,CoSh,CO2,1.0,0.011158333333333331,0.007825000000000013,-0.010641666666666627,0.0071249999999999925,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaAs,OD2,2.0,-0.008150000000000018,0.020974999999999994,0.01229999999999997,0.012699999999999961,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaBa,OD2,2.0,0.0008000000000000284,0.014675000000000021,0.029200000000000042,0.014375000000000027,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaCm,DD,2.0,-0.025174999999999934,0.015650000000000025,-0.0002583333333332598,0.022550000000000014,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaDl,DD,2.0,-0.0010416666666667421,0.008099999999999996,0.02267500000000003,0.020900000000000057,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaHa,DD,2.0,-0.0039916666666666295,0.014375000000000013,0.00010833333333341388,0.0021250000000000435,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaNc,DD,2.0,-0.007308333333333316,0.007749999999999979,0.011358333333333302,0.014424999999999966,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HaPc,DD,2.0,-0.010216666666666673,0.028175000000000006,0.010033333333333236,0.014774999999999955,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HrAs,MP,1.0,-0.0038249999999999664,0.008574999999999972,0.0001416666666666044,0.009149999999999991,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HrBa,CO1,-1.0,0.004533333333333339,0.00835000000000001,0.0024499999999999618,0.00814999999999999,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HrCh,CO1,-1.0,-9.999999999998844e-05,0.007724999999999982,-0.004083333333333356,0.015249999999999986,0.0,0.0,1
qwen,h1_dinc,79,main_perp,HrHr,CO2,-1.0,0.011491666666666666,0.007374999999999993,-0.010508333333333354,0.007599999999999996,0.0,0.0,1
qwen,h1_dinc,79,main_perp,ShAs,CO1,0.0,-0.02597500000000002,0.015700000000000006,-0.0008083333333333462,0.015700000000000006,0.0,0.0,0
qwen,h1_dinc,79,main_perp,ShCo,CO2,1.0,0.035124999999999997,0.023124999999999993,0.015425000000000034,0.015475000000000003,0.0,0.0,0
qwen,h1_dinc,79,main_perp,ShSh,CO1,0.0,0.022633333333333346,0.01580000000000001,-0.007899999999999975,0.015625000000000014,0.0,0.0,0
qwen,h1_dinc,79,random,AsAs,CO1,0.0,-0.030075000000000008,0.024175000000000002,0.002974999999999982,0.015725000000000017,0.0,0.0,0
qwen,h1_dinc,79,random,AsBa,MP,-0.0,-0.04466666666666666,0.031125,-0.005933333333333318,0.008349999999999996,0.16666666666666669,0.25,1
qwen,h1_dinc,79,random,AsCh,MP,1.0,-0.014908333333333315,0.02302499999999999,0.02575833333333324,0.015325000000000005,0.4166666666666666,0.25,1
qwen,h1_dinc,79,random,AsCm,OD1,2.0,-0.03835833333333332,0.022874999999999993,-0.013408333333333328,0.00814999999999999,-0.24999999999999986,0.25,1
qwen,h1_dinc,79,random,AsCo,CO2,1.0,-0.03900833333333337,0.023275000000000018,-0.01262499999999992,0.007524999999999962,0.0,0.0,0
qwen,h1_dinc,79,random,AsDl,OD1,2.0,-0.033983333333333296,0.023549999999999988,-0.019100000000000016,0.016175000000000023,-0.16666666666666669,0.25,1
qwen,h1_dinc,79,random,AsHa,OD2,2.0,-0.031149999999999973,0.023199999999999985,-0.021833333333333295,0.015899999999999997,0.0,0.0,0
qwen,h1_dinc,79,random,AsHr,MP,2.0,-0.009083333333333337,0.01577500000000001,0.0007999999999998807,0.016124999999999945,1.4332917616497527e-16,0.0,1
qwen,h1_dinc,79,random,AsNc,OD2,0.0,-0.047091666666666684,0.031375000000000014,0.005658333333333321,0.007550000000000015,0.0,0.0,0
qwen,h1_dinc,79,random,AsPc,OD2,2.0,-0.04245000000000003,0.022700000000000026,0.005866666666666642,0.021999999999999992,0.0,0.0,0
qwen,h1_dinc,79,random,AsPd,OD1,2.0,-0.018408333333333315,0.016,-0.0025083333333333624,0.00789999999999999,0.0,0.0,1
qwen,h1_dinc,79,random,AsSh,CO1,0.0,-0.033158333333333304,0.023599999999999996,0.008341666666666667,0.02289999999999999,0.0,0.0,0
qwen,h1_dinc,79,random,BaAs,MP,-1.0,-0.05652499999999997,0.023599999999999982,-0.005858333333333338,0.031700000000000006,0.16666666666666669,0.25,1
qwen,h1_dinc,79,random,BaBa,CO2,1.0,-0.036716666666666654,0.015975000000000003,-0.014099999999999982,0.015424999999999967,0.0,0.0,1
qwen,h1_dinc,79,random,BaCh,CO2,1.0,-0.033316666666666654,0.022824999999999984,-0.008866666666666741,0.008025000000000032,0.0,0.0,1
qwen,h1_dinc,79,random,BaCm,OD1,2.0,-0.02233333333333335,0.02277499999999999,0.002083333333333312,0.015125,1.4332917616497527e-16,0.25,1
qwen,h1_dinc,79,random,BaCo,MP,-1.0,-0.005941666666666659,0.015549999999999994,0.004491666666666677,0.00779999999999996,0.0,0.0,1
qwen,h1_dinc,79,random,BaDl,OD1,2.0,-0.011191666666666692,0.015850000000000003,-0.0252416666666667,0.01532500000000002,-0.24999999999999986,0.25,1
qwen,h1_dinc,79,random,BaHa,OD2,2.0,-0.03510833333333335,0.023800000000000016,0.007058333333333293,0.014899999999999997,0.0,0.0,1
qwen,h1_dinc,79,random,BaHr,CO1,2.0,-0.030491666666666615,0.022674999999999973,0.020758333333333292,0.015299999999999966,0.41666666666666663,0.25,1
qwen,h1_dinc,79,random,BaNc,OD2,-0.0,-0.011824999999999978,0.023425,-0.013191666666666635,0.016425000000000023,0.0,0.0,0
qwen,h1_dinc,79,random,BaPc,OD2,2.0,-0.030899999999999962,0.02312499999999998,0.005150000000000095,0.015825000000000033,0.0,0.0,1
qwen,h1_dinc,79,random,BaPd,OD1,2.0,-0.018874999999999982,0.007500000000000007,-0.0057083333333333534,0.015074999999999977,0.0,0.0,1
qwen,h1_dinc,79,random,BaSh,MP,0.0,-0.05448333333333329,0.029949999999999977,0.005583333333333369,0.008125000000000007,0.0,0.0,0
qwen,h1_dinc,79,random,ChAs,MP,0.0,-0.03415833333333339,0.015900000000000025,0.02815833333333336,0.015550000000000022,0.0,0.0,1
qwen,h1_dinc,79,random,ChBa,CO2,0.5,-0.031641666666666665,0.022074999999999984,-0.007774999999999998,0.007824999999999999,0.16666666666666669,0.25,1
qwen,h1_dinc,79,random,ChCh,CO2,0.5,-0.03879166666666668,0.023425000000000015,-0.02112499999999999,0.014374999999999985,0.24999999999999997,0.25,1
qwen,h1_dinc,79,random,ChCm,OD1,1.0,-0.004466666666666715,0.014899999999999983,-0.005183333333333337,0.015324999999999978,0.0,0.0,1
qwen,h1_dinc,79,random,ChCo,MP,-0.5,-0.02887499999999995,0.015899999999999984,-0.011975000000000017,0.01609999999999999,0.24999999999999997,0.25,1
qwen,h1_dinc,79,random,ChDl,OD1,1.0,-0.037700000000000046,0.015325000000000005,-0.0030833333333333403,0.015149999999999997,0.0,0.0,1
qwen,h1_dinc,79,random,ChHa,OD2,1.0,-0.02127499999999995,0.015825000000000006,0.014125000000000054,0.008500000000000035,0.25,0.25,1
qwen,h1_dinc,79,random,ChHr,CO1,1.0,-0.033783333333333276,0.022774999999999962,-0.018149999999999996,0.007875000000000007,0.0,0.0,1
qwen,h1_dinc,79,random,CmAs,OD1,2.0,-0.02344166666666662,0.014574999999999977,-0.022741666666666747,0.013875000000000026,0.0,0.0,1
qwen,h1_dinc,79,random,CmCm,DD,1.0,-0.026974999999999975,0.025599999999999984,0.024741666666666752,0.013300000000000034,0.0,0.0,1
qwen,h1_dinc,79,random,CmDl,DD,1.0,-0.01900833333333333,0.013275000000000023,0.024241666666666734,0.013525000000000037,0.0,0.0,1
qwen,h1_dinc,79,random,CmHa,DD,3.0,-0.01644166666666668,0.020149999999999987,-0.00789166666666666,0.008200000000000013,0.0,0.0,1
qwen,h1_dinc,79,random,CmNc,DD,2.5,-0.034474999999999985,0.027200000000000016,0.0022083333333334353,0.007550000000000001,0.0,0.0,1
qwen,h1_dinc,79,random,CoAs,CO2,1.0,-0.04601666666666665,0.022249999999999992,0.005433333333333319,0.023150000000000018,0.0,0.0,1
qwen,h1_dinc,79,random,CoCo,CO1,1.0,-0.004075000000000002,0.023174999999999987,0.0035083333333333455,0.015799999999999995,-0.25,0.25,1
qwen,h1_dinc,79,random,CoSh,CO2,1.0,-0.04545833333333333,0.022849999999999995,0.01820833333333329,0.007374999999999993,0.0,0.0,1
qwen,h1_dinc,79,random,HaAs,OD2,2.0,-0.03835833333333327,0.028550000000000006,-0.012891666666666652,0.01554999999999998,0.0,0.0,1
qwen,h1_dinc,79,random,HaBa,OD2,2.0,-0.03898333333333331,0.022849999999999995,-0.018849999999999936,0.013949999999999962,0.0,0.0,1
qwen,h1_dinc,79,random,HaCm,DD,2.0,0.007016666666666707,0.015850000000000003,0.0049500000000000256,0.015500000000000014,0.0,0.0,1
qwen,h1_dinc,79,random,HaDl,DD,2.0,-0.02935000000000007,0.015725000000000017,-0.018983333333333397,0.02200000000000002,0.0,0.0,1
qwen,h1_dinc,79,random,HaHa,DD,2.0,-0.03875833333333334,0.02055,-0.008225,0.019974999999999965,0.0,0.0,1
qwen,h1_dinc,79,random,HaNc,DD,2.0,-0.009891666666666667,0.014374999999999985,0.0011416666666665771,0.0010499999999999676,0.0,0.0,1
qwen,h1_dinc,79,random,HaPc,DD,2.0,-0.03070833333333329,0.02942499999999998,-0.004041666666666823,0.00737500000000002,0.0,0.0,1
qwen,h1_dinc,79,random,HrAs,MP,1.0,-0.022424999999999914,0.02252499999999999,0.039291666666666725,0.023475000000000024,0.0,0.0,1
qwen,h1_dinc,79,random,HrBa,CO1,-1.0,-0.04124166666666666,0.021724999999999994,-0.004924999999999966,0.008174999999999988,0.0,0.0,1
qwen,h1_dinc,79,random,HrCh,CO1,-1.0,-0.02093333333333337,0.01545000000000002,-0.006916666666666727,0.015475000000000017,0.0,0.0,1
qwen,h1_dinc,79,random,HrHr,CO2,-1.0,-0.03363333333333333,0.021600000000000036,-0.01010000000000006,0.008000000000000035,0.0,0.0,1
qwen,h1_dinc,79,random,ShAs,CO1,0.0,-0.003908333333333346,0.015425000000000008,-0.015924999999999998,0.02245000000000001,0.0,0.0,0
qwen,h1_dinc,79,random,ShCo,CO2,1.0,-0.04017500000000001,0.021525000000000002,0.006558333333333423,0.022250000000000034,0.0,0.0,0
qwen,h1_dinc,79,random,ShSh,CO1,0.0,-0.03612500000000002,0.023075000000000026,-0.025341666666666676,0.015375000000000014,0.0,0.0,0
qwen,h2_choice,65,main,AsAs,CO1,0.0,-0.4216416666666667,0.215825,-0.012974999999999981,0.015200000000000005,0.5833333333333333,0.25,1
qwen,h2_choice,65,main,AsBa,MP,-0.0,-0.38380833333333325,0.19467500000000001,-0.057658333333333256,0.027374999999999955,1.4332917616497527e-16,0.25,1
qwen,h2_choice,65,main,AsCh,MP,1.0,-0.3615166666666667,0.187475,0.010983333333333279,0.022899999999999976,0.16666666666666669,0.25,1
qwen,h2_choice,65,main,AsCm,OD1,2.0,-0.4718666666666666,0.23595,0.09749999999999996,0.05485000000000001,-0.16666666666666669,0.25,1
qwen,h2_choice,65,main,AsCo,CO2,1.0,-0.3367750000000001,0.1715,-0.026524999999999955,0.022874999999999965,-0.4166666666666666,0.25,1
qwen,h2_choice,65,main,AsDl,OD1,2.0,-0.4095916666666666,0.206075,0.07524166666666662,0.03907499999999997,-0.16666666666666669,0.25,1
qwen,h2_choice,65,main,AsHa,OD2,2.0,-0.41930000000000006,0.210575,0.07918333333333336,0.043825,0.0,0.0,1
qwen,h2_choice,65,main,AsHr,MP,2.0,-0.3796999999999999,0.18605,0.04294999999999997,0.036949999999999955,-0.6666666666666665,0.25,1
qwen,h2_choice,65,main,AsNc,OD2,0.0,-0.3762166666666666,0.192,0.02393333333333335,0.014350000000000016,0.0,0.0,1
qwen,h2_choice,65,main,AsPc,OD2,2.0,-0.40265833333333345,0.21037500000000003,0.021274999999999985,0.022249999999999992,-0.4166666666666666,0.25,1
qwen,h2_choice,65,main,AsPd,OD1,2.0,-0.3856,0.18817499999999998,-0.05428333333333337,0.027775000000000022,-0.4166666666666666,0.25,1
qwen,h2_choice,65,main,AsSh,CO1,0.0,-0.4088416666666665,0.2067,0.025925000000000014,0.014549999999999993,-0.6666666666666665,0.25,1
qwen,h2_choice,65,main,BaAs,MP,-1.0,-0.37613333333333326,0.19057500000000002,-0.016266666666666697,0.009200000000000028,0.6666666666666665,0.25,1
qwen,h2_choice,65,main,BaBa,CO2,1.0,-0.31195,0.156675,-0.06250000000000006,0.03442500000000001,0.16666666666666669,0.25,1
qwen,h2_choice,65,main,BaCh,CO2,1.0,-0.30014166666666664,0.15070000000000003,0.004775000000000086,0.015200000000000019,0.49999999999999994,0.25,1
qwen,h2_choice,65,main,BaCm,OD1,2.0,-0.3297583333333333,0.16567500000000004,-0.04142499999999996,0.02717500000000002,0.6666666666666669,0.5,1
qwen,h2_choice,65,main,BaCo,MP,-1.0,-0.3657833333333333,0.19387500000000002,-0.05295000000000007,0.02967500000000005,0.41666666666666663,0.25,1
qwen,h2_choice,65,main,BaDl,OD1,2.0,-0.35508333333333325,0.18385,-0.004116666666666638,0.011950000000000002,0.6666666666666667,0.25,1
qwen,h2_choice,65,main,BaHa,OD2,2.0,-0.37833333333333335,0.18535000000000001,0.02534999999999997,0.01780000000000001,-0.8333333333333331,0.5,1
qwen,h2_choice,65,main,BaHr,CO1,2.0,-0.3014999999999999,0.15685,-0.06613333333333338,0.03660000000000002,0.1666666666666668,0.25,1
qwen,h2_choice,65,main,BaNc,OD2,-0.0,-0.34012500000000007,0.16575,-0.026424999999999955,0.030399999999999983,-0.5833333333333333,0.25,1
