layer,condition,cb_id,final_score_canonical,final_score_trait,ap_score_canonical,ap_score_trait,n_ap,cp_score_trait,model,game_code,delta1c
79,cue_selfish_maximizer,1,2.4375,,1.8854166666666667,,3,,qwen,AsCo,0.0
79,cue_selfish_maximizer,2,-1.875,,-1.78125,,3,,qwen,AsCo,0.0
79,cue_selfish_maximizer,3,-2.1875,,-2.140625,,3,,qwen,AsCo,0.0
40,baseline,0,2.375,,1.0390625,,3,,qwen,AsDl,-0.0
40,baseline,1,2.484375,,0.9322916666666666,,3,,qwen,AsDl,-0.0
40,baseline,2,-2.203125,,-0.7890625,,3,,qwen,AsDl,-0.0
40,baseline,3,-2.421875,,-0.8958333333333334,,3,,qwen,AsDl,-0.0
40,cue_inequity_aversion,0,1.3203125,,1.0026041666666667,,3,,qwen,AsDl,-0.0
40,cue_inequity_aversion,1,1.609375,,1.2356770833333333,,3,,qwen,AsDl,-0.0
40,cue_inequity_aversion,2,-1.4765625,,-1.0052083333333333,,3,,qwen,AsDl,-0.0
40,cue_inequity_aversion,3,-1.4609375,,-1.3125,,3,,qwen,AsDl,-0.0
40,cue_length_match_null,0,1.75,,1.0885416666666667,,3,,qwen,AsDl,-0.0
40,cue_length_match_null,1,1.65625,,1.203125,,3,,qwen,AsDl,-0.0
40,cue_length_match_null,2,-1.53125,,-0.9921875,,3,,qwen,AsDl,-0.0
40,cue_length_match_null,3,-1.796875,,-1.3151041666666667,,3,,qwen,AsDl,-0.0
40,cue_loss_aversion,0,0.8828125,,1.0442708333333333,,3,,qwen,AsDl,-0.0
40,cue_loss_aversion,1,1.25,,1.265625,,3,,qwen,AsDl,-0.0
40,cue_loss_aversion,2,-1.2265625,,-1.3619791666666667,,3,,qwen,AsDl,-0.0
40,cue_loss_aversion,3,-1.59375,,-1.3255208333333333,,3,,qwen,AsDl,-0.0
40,cue_maximin,0,2.15625,,1.9479166666666667,,3,,qwen,AsDl,-0.0
40,cue_maximin,1,2.25,,2.09375,,3,,qwen,AsDl,-0.0
40,cue_maximin,2,-1.7109375,,-1.859375,,3,,qwen,AsDl,-0.0
40,cue_maximin,3,-2.140625,,-1.8828125,,3,,qwen,AsDl,-0.0
40,cue_risk_aversion,0,1.359375,,1.5989583333333333,,3,,qwen,AsDl,-0.0
40,cue_risk_aversion,1,1.453125,,1.578125,,3,,qwen,AsDl,-0.0
40,cue_risk_aversion,2,-1.2578125,,-1.4817708333333333,,3,,qwen,AsDl,-0.0
40,cue_risk_aversion,3,-1.28125,,-1.5234375,,3,,qwen,AsDl,-0.0
40,cue_selfish_maximizer,0,1.640625,,1.46875,,3,,qwen,AsDl,-0.0
40,cue_selfish_maximizer,1,2.125,,1.8098958333333333,,3,,qwen,AsDl,-0.0
40,cue_selfish_maximizer,2,-2.0,,-1.7174479166666667,,3,,qwen,AsDl,-0.0
40,cue_selfish_maximizer,3,-2.359375,,-1.984375,,3,,qwen,AsDl,-0.0
79,baseline,0,-1.375,,-0.7083333333333334,,3,,qwen,AsDl,-0.0
79,baseline,1,-1.125,,-0.6666666666666666,,3,,qwen,AsDl,-0.0
79,baseline,2,1.0625,,0.5520833333333334,,3,,qwen,AsDl,-0.0
79,baseline,3,1.0,,0.8125,,3,,qwen,AsDl,-0.0
79,cue_inequity_aversion,0,-0.5625,,0.375,,3,,qwen,AsDl,-0.0
79,cue_inequity_aversion,1,-1.4375,,-0.10416666666666667,,3,,qwen,AsDl,-0.0
79,cue_inequity_aversion,2,3.375,,1.375,,3,,qwen,AsDl,-0.0
79,cue_inequity_aversion,3,3.1875,,1.3333333333333333,,3,,qwen,AsDl,-0.0
79,cue_length_match_null,0,-1.125,,-0.8072916666666666,,3,,qwen,AsDl,-0.0
79,cue_length_match_null,1,-1.1875,,-0.5729166666666666,,3,,qwen,AsDl,-0.0
79,cue_length_match_null,2,0.125,,0.3020833333333333,,3,,qwen,AsDl,-0.0
79,cue_length_match_null,3,1.1875,,0.546875,,3,,qwen,AsDl,-0.0
79,cue_loss_aversion,0,-2.25,,-0.03125,,3,,qwen,AsDl,-0.0
79,cue_loss_aversion,1,-2.4375,,0.11458333333333333,,3,,qwen,AsDl,-0.0
79,cue_loss_aversion,2,3.25,,1.0208333333333333,,3,,qwen,AsDl,-0.0
79,cue_loss_aversion,3,3.3125,,0.9270833333333334,,3,,qwen,AsDl,-0.0
79,cue_maximin,0,-2.6875,,-1.1666666666666667,,3,,qwen,AsDl,-0.0
79,cue_maximin,1,-2.625,,-1.2708333333333333,,3,,qwen,AsDl,-0.0
79,cue_maximin,2,3.25,,1.4270833333333333,,3,,qwen,AsDl,-0.0
79,cue_maximin,3,3.25,,1.5625,,3,,qwen,AsDl,-0.0
79,cue_risk_aversion,0,-2.3125,,-1.3541666666666667,,3,,qwen,AsDl,-0.0
79,cue_risk_aversion,1,-2.4375,,-1.2604166666666667,,3,,qwen,AsDl,-0.0
79,cue_risk_aversion,2,3.5,,2.4791666666666665,,3,,qwen,AsDl,-0.0
79,cue_risk_aversion,3,3.625,,2.0520833333333335,,3,,qwen,AsDl,-0.0
79,cue_selfish_maximizer,0,-2.8125,,-2.0833333333333335,,3,,qwen,AsDl,-0.0
79,cue_selfish_maximizer,1,-2.375,,-1.96875,,3,,qwen,AsDl,-0.0
79,cue_selfish_maximizer,2,2.125,,2.0520833333333335,,3,,qwen,AsDl,-0.0
79,cue_selfish_maximizer,3,2.5,,1.90625,,3,,qwen,AsDl,-0.0
40,baseline,0,-2.421875,,-0.7786458333333334,,3,,qwen,AsHa,0.0
40,baseline,1,-2.6875,,-0.9635416666666666,,3,,qwen,AsHa,0.0
40,baseline,2,2.328125,,1.2526041666666667,,3,,qwen,AsHa,0.0
40,baseline,3,2.65625,,1.0416666666666667,,3,,qwen,AsHa,0.0
40,cue_inequity_aversion,0,-1.359375,,-1.2916666666666667,,3,,qwen,AsHa,0.0
40,cue_inequity_aversion,1,-1.3359375,,-1.3125,,3,,qwen,AsHa,0.0
40,cue_inequity_aversion,2,1.375,,1.3359375,,3,,qwen,AsHa,0.0
40,cue_inequity_aversion,3,1.65625,,1.4192708333333333,,3,,qwen,AsHa,0.0
40,cue_length_match_null,0,-1.8203125,,-1.3307291666666667,,3,,qwen,AsHa,0.0
40,cue_length_match_null,1,-2.015625,,-1.21875,,3,,qwen,AsHa,0.0
40,cue_length_match_null,2,1.5703125,,1.2161458333333333,,3,,qwen,AsHa,0.0
40,cue_length_match_null,3,1.796875,,1.1484375,,3,,qwen,AsHa,0.0
40,cue_loss_aversion,0,-1.15625,,-1.0520833333333333,,3,,qwen,AsHa,0.0
40,cue_loss_aversion,1,-1.171875,,-1.0729166666666667,,3,,qwen,AsHa,0.0
40,cue_loss_aversion,2,0.9765625,,1.1171875,,3,,qwen,AsHa,0.0
40,cue_loss_aversion,3,1.46875,,1.1197916666666667,,3,,qwen,AsHa,0.0
40,cue_maximin,0,-1.9453125,,-1.6770833333333333,,3,,qwen,AsHa,0.0
40,cue_maximin,1,-2.203125,,-1.96875,,3,,qwen,AsHa,0.0
40,cue_maximin,2,2.171875,,2.109375,,3,,qwen,AsHa,0.0
40,cue_maximin,3,2.390625,,2.0390625,,3,,qwen,AsHa,0.0
40,cue_risk_aversion,0,-1.328125,,-1.421875,,3,,qwen,AsHa,0.0
40,cue_risk_aversion,1,-1.4453125,,-1.5026041666666667,,3,,qwen,AsHa,0.0
40,cue_risk_aversion,2,1.234375,,1.5494791666666667,,3,,qwen,AsHa,0.0
40,cue_risk_aversion,3,1.4453125,,1.6171875,,3,,qwen,AsHa,0.0
40,cue_selfish_maximizer,0,-1.7734375,,-1.5533854166666667,,3,,qwen,AsHa,0.0
40,cue_selfish_maximizer,1,-2.265625,,-1.6471354166666667,,3,,qwen,AsHa,0.0
40,cue_selfish_maximizer,2,1.8046875,,1.7161458333333333,,3,,qwen,AsHa,0.0
40,cue_selfish_maximizer,3,2.25,,1.66796875,,3,,qwen,AsHa,0.0
79,baseline,0,1.4375,,0.7604166666666666,,3,,qwen,AsHa,0.0
79,baseline,1,1.5625,,1.0208333333333333,,3,,qwen,AsHa,0.0
79,baseline,2,-0.8125,,-0.2916666666666667,,3,,qwen,AsHa,0.0
79,baseline,3,-0.9375,,-0.7291666666666666,,3,,qwen,AsHa,0.0
79,cue_inequity_aversion,0,2.1875,,0.7083333333333334,,3,,qwen,AsHa,0.0
79,cue_inequity_aversion,1,2.5625,,0.6979166666666666,,3,,qwen,AsHa,0.0
79,cue_inequity_aversion,2,-2.3125,,-0.7291666666666666,,3,,qwen,AsHa,0.0
79,cue_inequity_aversion,3,-2.6875,,-1.0104166666666667,,3,,qwen,AsHa,0.0
79,cue_length_match_null,0,0.1875,,0.23958333333333334,,3,,qwen,AsHa,0.0
79,cue_length_match_null,1,0.8125,,0.4765625,,3,,qwen,AsHa,0.0
79,cue_length_match_null,2,-0.375,,-0.4895833333333333,,3,,qwen,AsHa,0.0
79,cue_length_match_null,3,-1.25,,-0.6302083333333334,,3,,qwen,AsHa,0.0
79,cue_loss_aversion,0,2.8125,,0.4479166666666667,,3,,qwen,AsHa,0.0
79,cue_loss_aversion,1,2.875,,0.19791666666666666,,3,,qwen,AsHa,0.0
79,cue_loss_aversion,2,-3.0,,-0.6666666666666666,,3,,qwen,AsHa,0.0
79,cue_loss_aversion,3,-3.0,,-0.4895833333333333,,3,,qwen,AsHa,0.0
79,cue_maximin,0,3.0,,1.1041666666666667,,3,,qwen,AsHa,0.0
79,cue_maximin,1,2.8125,,1.2916666666666667,,3,,qwen,AsHa,0.0
79,cue_maximin,2,-2.9375,,-0.75,,3,,qwen,AsHa,0.0
79,cue_maximin,3,-3.0625,,-1.3854166666666667,,3,,qwen,AsHa,0.0
79,cue_risk_aversion,0,3.25,,2.09375,,3,,qwen,AsHa,0.0
79,cue_risk_aversion,1,3.25,,1.6354166666666667,,3,,qwen,AsHa,0.0
79,cue_risk_aversion,2,-3.4375,,-2.0572916666666665,,3,,qwen,AsHa,0.0
79,cue_risk_aversion,3,-3.375,,-2.375,,3,,qwen,AsHa,0.0
79,cue_selfish_maximizer,0,2.1875,,1.75,,3,,qwen,AsHa,0.0
79,cue_selfish_maximizer,1,2.375,,2.1458333333333335,,3,,qwen,AsHa,0.0
79,cue_selfish_maximizer,2,-1.9375,,-2.0416666666666665,,3,,qwen,AsHa,0.0
79,cue_selfish_maximizer,3,-2.125,,-1.7916666666666667,,3,,qwen,AsHa,0.0
40,baseline,0,1.953125,,0.578125,,3,,qwen,AsHr,-0.0
40,baseline,1,2.421875,,0.859375,,3,,qwen,AsHr,-0.0
40,baseline,2,-2.25,,-0.6354166666666666,,3,,qwen,AsHr,-0.0
40,baseline,3,-2.65625,,-1.1380208333333333,,3,,qwen,AsHr,-0.0
40,cue_inequity_aversion,0,1.46875,,1.0885416666666667,,3,,qwen,AsHr,-0.0
40,cue_inequity_aversion,1,1.84375,,1.2213541666666667,,3,,qwen,AsHr,-0.0
40,cue_inequity_aversion,2,-1.3125,,-1.3072916666666667,,3,,qwen,AsHr,-0.0
40,cue_inequity_aversion,3,-1.703125,,-1.4270833333333333,,3,,qwen,AsHr,-0.0
40,cue_length_match_null,0,1.84375,,1.28125,,3,,qwen,AsHr,-0.0
40,cue_length_match_null,1,1.71875,,1.21875,,3,,qwen,AsHr,-0.0
40,cue_length_match_null,2,-1.5078125,,-1.0286458333333333,,3,,qwen,AsHr,-0.0
40,cue_length_match_null,3,-1.7890625,,-1.1614583333333333,,3,,qwen,AsHr,-0.0
40,cue_loss_aversion,0,1.015625,,1.1302083333333333,,3,,qwen,AsHr,-0.0
40,cue_loss_aversion,1,1.1953125,,1.3567708333333333,,3,,qwen,AsHr,-0.0
40,cue_loss_aversion,2,-1.140625,,-1.2447916666666667,,3,,qwen,AsHr,-0.0
40,cue_loss_aversion,3,-1.28125,,-1.2239583333333333,,3,,qwen,AsHr,-0.0
40,cue_maximin,0,1.9375,,1.9765625,,3,,qwen,AsHr,-0.0
40,cue_maximin,1,2.109375,,1.9739583333333333,,3,,qwen,AsHr,-0.0
40,cue_maximin,2,-2.09375,,-1.796875,,3,,qwen,AsHr,-0.0
40,cue_maximin,3,-2.09375,,-1.90625,,3,,qwen,AsHr,-0.0
40,cue_risk_aversion,0,1.375,,1.3541666666666667,,3,,qwen,AsHr,-0.0
40,cue_risk_aversion,1,1.453125,,1.4921875,,3,,qwen,AsHr,-0.0
40,cue_risk_aversion,2,-1.4296875,,-1.3932291666666667,,3,,qwen,AsHr,-0.0
40,cue_risk_aversion,3,-1.8125,,-1.6484375,,3,,qwen,AsHr,-0.0
40,cue_selfish_maximizer,0,1.8125,,1.5364583333333333,,3,,qwen,AsHr,-0.0
40,cue_selfish_maximizer,1,2.03125,,1.5520833333333333,,3,,qwen,AsHr,-0.0
40,cue_selfish_maximizer,2,-1.9453125,,-1.4427083333333333,,3,,qwen,AsHr,-0.0
40,cue_selfish_maximizer,3,-2.1875,,-1.8463541666666667,,3,,qwen,AsHr,-0.0
79,baseline,0,-1.375,,-0.9791666666666666,,3,,qwen,AsHr,-0.0
79,baseline,1,-1.375,,-0.7395833333333334,,3,,qwen,AsHr,-0.0
79,baseline,2,0.8125,,0.5729166666666666,,3,,qwen,AsHr,-0.0
79,baseline,3,1.5,,0.8333333333333334,,3,,qwen,AsHr,-0.0
79,cue_inequity_aversion,0,-0.5625,,-0.125,,3,,qwen,AsHr,-0.0
79,cue_inequity_aversion,1,-1.0,,-0.08333333333333333,,3,,qwen,AsHr,-0.0
79,cue_inequity_aversion,2,3.4375,,1.6041666666666667,,3,,qwen,AsHr,-0.0
79,cue_inequity_aversion,3,3.5,,1.5104166666666667,,3,,qwen,AsHr,-0.0
79,cue_length_match_null,0,-0.9375,,-0.9375,,3,,qwen,AsHr,-0.0
79,cue_length_match_null,1,-1.125,,-0.5651041666666666,,3,,qwen,AsHr,-0.0
79,cue_length_match_null,2,-0.1875,,0.3489583333333333,,3,,qwen,AsHr,-0.0
79,cue_length_match_null,3,0.8125,,0.328125,,3,,qwen,AsHr,-0.0
79,cue_loss_aversion,0,-2.375,,-0.052083333333333336,,3,,qwen,AsHr,-0.0
79,cue_loss_aversion,1,-2.5,,0.0625,,3,,qwen,AsHr,-0.0
79,cue_loss_aversion,2,3.4375,,0.9895833333333334,,3,,qwen,AsHr,-0.0
79,cue_loss_aversion,3,3.4375,,0.8229166666666666,,3,,qwen,AsHr,-0.0
79,cue_maximin,0,-2.875,,-1.28125,,3,,qwen,AsHr,-0.0
79,cue_maximin,1,-2.625,,-1.0833333333333333,,3,,qwen,AsHr,-0.0
79,cue_maximin,2,3.4375,,1.5416666666666667,,3,,qwen,AsHr,-0.0
79,cue_maximin,3,3.1875,,1.4375,,3,,qwen,AsHr,-0.0
79,cue_risk_aversion,0,-2.625,,-1.671875,,3,,qwen,AsHr,-0.0
79,cue_risk_aversion,1,-2.625,,-1.4375,,3,,qwen,AsHr,-0.0
79,cue_risk_aversion,2,3.625,,2.5625,,3,,qwen,AsHr,-0.0
79,cue_risk_aversion,3,3.8125,,2.21875,,3,,qwen,AsHr,-0.0
79,cue_selfish_maximizer,0,-3.0,,-2.3020833333333335,,3,,qwen,AsHr,-0.0
79,cue_selfish_maximizer,1,-2.4375,,-2.125,,3,,qwen,AsHr,-0.0
79,cue_selfish_maximizer,2,1.5625,,1.7291666666666667,,3,,qwen,AsHr,-0.0
79,cue_selfish_maximizer,3,2.1875,,1.96875,,3,,qwen,AsHr,-0.0
40,baseline,0,-2.15625,,-0.7916666666666666,,3,,qwen,AsNc,0.0
40,baseline,1,-2.609375,,-1.2395833333333333,,3,,qwen,AsNc,0.0
40,baseline,2,2.46875,,0.7578125,,3,,qwen,AsNc,0.0
40,baseline,3,2.796875,,1.1770833333333333,,3,,qwen,AsNc,0.0
40,cue_inequity_aversion,0,-1.46875,,-1.2994791666666667,,3,,qwen,AsNc,0.0
40,cue_inequity_aversion,1,-1.75,,-1.3359375,,3,,qwen,AsNc,0.0
40,cue_inequity_aversion,2,1.578125,,1.2786458333333333,,3,,qwen,AsNc,0.0
40,cue_inequity_aversion,3,1.4609375,,1.3020833333333333,,3,,qwen,AsNc,0.0
40,cue_length_match_null,0,-1.671875,,-1.2369791666666667,,3,,qwen,AsNc,0.0
40,cue_length_match_null,1,-1.8203125,,-1.28125,,3,,qwen,AsNc,0.0
40,cue_length_match_null,2,1.671875,,1.0885416666666667,,3,,qwen,AsNc,0.0
40,cue_length_match_null,3,1.875,,1.1588541666666667,,3,,qwen,AsNc,0.0
40,cue_loss_aversion,0,-1.1328125,,-1.2161458333333333,,3,,qwen,AsNc,0.0
40,cue_loss_aversion,1,-1.296875,,-1.2473958333333333,,3,,qwen,AsNc,0.0
40,cue_loss_aversion,2,1.21875,,1.4348958333333333,,3,,qwen,AsNc,0.0
40,cue_loss_aversion,3,1.3125,,1.4348958333333333,,3,,qwen,AsNc,0.0
40,cue_maximin,0,-2.125,,-1.9244791666666667,,3,,qwen,AsNc,0.0
40,cue_maximin,1,-2.359375,,-2.1354166666666665,,3,,qwen,AsNc,0.0
40,cue_maximin,2,2.0,,2.0598958333333335,,3,,qwen,AsNc,0.0
40,cue_maximin,3,2.1875,,2.078125,,3,,qwen,AsNc,0.0
40,cue_risk_aversion,0,-1.21875,,-1.5703125,,3,,qwen,AsNc,0.0
40,cue_risk_aversion,1,-1.390625,,-1.5091145833333333,,3,,qwen,AsNc,0.0
40,cue_risk_aversion,2,1.3125,,1.2838541666666667,,3,,qwen,AsNc,0.0
40,cue_risk_aversion,3,1.578125,,1.6744791666666667,,3,,qwen,AsNc,0.0
40,cue_selfish_maximizer,0,-2.046875,,-1.8697916666666667,,3,,qwen,AsNc,0.0
40,cue_selfish_maximizer,1,-2.375,,-1.8515625,,3,,qwen,AsNc,0.0
40,cue_selfish_maximizer,2,1.671875,,1.5989583333333333,,3,,qwen,AsNc,0.0
40,cue_selfish_maximizer,3,2.15625,,1.8463541666666667,,3,,qwen,AsNc,0.0
79,baseline,0,0.6875,,0.5729166666666666,,3,,qwen,AsNc,0.0
79,baseline,1,1.4375,,0.9375,,3,,qwen,AsNc,0.0
79,baseline,2,-1.125,,-0.8125,,3,,qwen,AsNc,0.0
79,baseline,3,-0.125,,-0.21875,,3,,qwen,AsNc,0.0
79,cue_inequity_aversion,0,1.4375,,0.25,,3,,qwen,AsNc,0.0
79,cue_inequity_aversion,1,1.6875,,0.46875,,3,,qwen,AsNc,0.0
79,cue_inequity_aversion,2,-3.125,,-1.3645833333333333,,3,,qwen,AsNc,0.0
79,cue_inequity_aversion,3,-3.1875,,-1.1145833333333333,,3,,qwen,AsNc,0.0
79,cue_length_match_null,0,0.25,,0.3697916666666667,,3,,qwen,AsNc,0.0
79,cue_length_match_null,1,0.4375,,0.13541666666666666,,3,,qwen,AsNc,0.0
79,cue_length_match_null,2,-0.8125,,-0.484375,,3,,qwen,AsNc,0.0
79,cue_length_match_null,3,-1.25,,-0.5,,3,,qwen,AsNc,0.0
79,cue_loss_aversion,0,2.4375,,0.15625,,3,,qwen,AsNc,0.0
79,cue_loss_aversion,1,2.75,,0.4270833333333333,,3,,qwen,AsNc,0.0
79,cue_loss_aversion,2,-3.125,,-0.6354166666666666,,3,,qwen,AsNc,0.0
79,cue_loss_aversion,3,-3.25,,-0.5416666666666666,,3,,qwen,AsNc,0.0
79,cue_maximin,0,2.6875,,0.8541666666666666,,3,,qwen,AsNc,0.0
79,cue_maximin,1,2.9375,,1.3541666666666667,,3,,qwen,AsNc,0.0
79,cue_maximin,2,-3.25,,-1.5104166666666667,,3,,qwen,AsNc,0.0
79,cue_maximin,3,-3.0625,,-1.2083333333333333,,3,,qwen,AsNc,0.0
79,cue_risk_aversion,0,2.625,,1.2395833333333333,,3,,qwen,AsNc,0.0
79,cue_risk_aversion,1,2.75,,1.375,,3,,qwen,AsNc,0.0
79,cue_risk_aversion,2,-3.5,,-2.171875,,3,,qwen,AsNc,0.0
79,cue_risk_aversion,3,-3.5,,-1.8541666666666667,,3,,qwen,AsNc,0.0
79,cue_selfish_maximizer,0,2.0,,1.7708333333333333,,3,,qwen,AsNc,0.0
79,cue_selfish_maximizer,1,2.3125,,1.75,,3,,qwen,AsNc,0.0
79,cue_selfish_maximizer,2,-1.875,,-1.7395833333333333,,3,,qwen,AsNc,0.0
79,cue_selfish_maximizer,3,-2.3125,,-1.65625,,3,,qwen,AsNc,0.0
40,baseline,0,-2.453125,,-0.828125,,3,,qwen,AsPc,0.0
40,baseline,1,-2.390625,,-0.9557291666666666,,3,,qwen,AsPc,0.0
40,baseline,2,2.0,,0.8489583333333334,,3,,qwen,AsPc,0.0
40,baseline,3,2.75,,1.1354166666666667,,3,,qwen,AsPc,0.0
40,cue_inequity_aversion,0,-1.4375,,-1.21875,,3,,qwen,AsPc,0.0
40,cue_inequity_aversion,1,-1.703125,,-1.3385416666666667,,3,,qwen,AsPc,0.0
40,cue_inequity_aversion,2,1.3359375,,1.359375,,3,,qwen,AsPc,0.0
40,cue_inequity_aversion,3,1.671875,,1.4296875,,3,,qwen,AsPc,0.0
40,cue_length_match_null,0,-1.859375,,-1.2942708333333333,,3,,qwen,AsPc,0.0
40,cue_length_match_null,1,-1.984375,,-1.25,,3,,qwen,AsPc,0.0
40,cue_length_match_null,2,1.65625,,1.1822916666666667,,3,,qwen,AsPc,0.0
40,cue_length_match_null,3,1.7421875,,1.2083333333333333,,3,,qwen,AsPc,0.0
40,cue_loss_aversion,0,-1.0390625,,-1.0546875,,3,,qwen,AsPc,0.0
40,cue_loss_aversion,1,-1.25,,-1.1666666666666667,,3,,qwen,AsPc,0.0
40,cue_loss_aversion,2,1.1953125,,1.3984375,,3,,qwen,AsPc,0.0
40,cue_loss_aversion,3,1.515625,,1.46875,,3,,qwen,AsPc,0.0
40,cue_maximin,0,-1.9296875,,-1.7630208333333333,,3,,qwen,AsPc,0.0
40,cue_maximin,1,-2.1875,,-1.8984375,,3,,qwen,AsPc,0.0
40,cue_maximin,2,2.015625,,1.9583333333333333,,3,,qwen,AsPc,0.0
40,cue_maximin,3,2.265625,,1.8802083333333333,,3,,qwen,AsPc,0.0
40,cue_risk_aversion,0,-1.3203125,,-1.4453125,,3,,qwen,AsPc,0.0
40,cue_risk_aversion,1,-1.515625,,-1.7473958333333333,,3,,qwen,AsPc,0.0
40,cue_risk_aversion,2,1.46875,,1.4375,,3,,qwen,AsPc,0.0
40,cue_risk_aversion,3,1.515625,,1.515625,,3,,qwen,AsPc,0.0
40,cue_selfish_maximizer,0,-1.703125,,-1.6380208333333333,,3,,qwen,AsPc,0.0
40,cue_selfish_maximizer,1,-2.140625,,-1.7708333333333333,,3,,qwen,AsPc,0.0
40,cue_selfish_maximizer,2,2.046875,,1.7135416666666667,,3,,qwen,AsPc,0.0
40,cue_selfish_maximizer,3,2.21875,,1.6875,,3,,qwen,AsPc,0.0
79,baseline,0,1.4375,,0.7604166666666666,,3,,qwen,AsPc,0.0
79,baseline,1,1.5,,0.71875,,3,,qwen,AsPc,0.0
79,baseline,2,-0.9375,,-0.4270833333333333,,3,,qwen,AsPc,0.0
79,baseline,3,-0.875,,-0.4791666666666667,,3,,qwen,AsPc,0.0
79,cue_inequity_aversion,0,2.75,,0.8854166666666666,,3,,qwen,AsPc,0.0
79,cue_inequity_aversion,1,3.0625,,0.8541666666666666,,3,,qwen,AsPc,0.0
79,cue_inequity_aversion,2,-2.4375,,-0.8229166666666666,,3,,qwen,AsPc,0.0
79,cue_inequity_aversion,3,-2.5625,,-0.7916666666666666,,3,,qwen,AsPc,0.0
79,cue_length_match_null,0,0.75,,0.7708333333333334,,3,,qwen,AsPc,0.0
79,cue_length_match_null,1,1.625,,0.7864583333333334,,3,,qwen,AsPc,0.0
79,cue_length_match_null,2,-0.8125,,-0.6197916666666666,,3,,qwen,AsPc,0.0
79,cue_length_match_null,3,-1.5,,-0.6354166666666666,,3,,qwen,AsPc,0.0
79,cue_loss_aversion,0,2.9375,,0.3541666666666667,,3,,qwen,AsPc,0.0
79,cue_loss_aversion,1,3.125,,0.3333333333333333,,3,,qwen,AsPc,0.0
79,cue_loss_aversion,2,-3.0,,-0.6354166666666666,,3,,qwen,AsPc,0.0
79,cue_loss_aversion,3,-3.1875,,-0.5104166666666666,,3,,qwen,AsPc,0.0
79,cue_maximin,0,3.1875,,1.3541666666666667,,3,,qwen,AsPc,0.0
79,cue_maximin,1,3.1875,,1.3854166666666667,,3,,qwen,AsPc,0.0
79,cue_maximin,2,-3.1875,,-1.3333333333333333,,3,,qwen,AsPc,0.0
79,cue_maximin,3,-3.0625,,-1.1041666666666667,,3,,qwen,AsPc,0.0
79,cue_risk_aversion,0,3.375,,1.7604166666666667,,3,,qwen,AsPc,0.0
79,cue_risk_aversion,1,3.4375,,1.7291666666666667,,3,,qwen,AsPc,0.0
79,cue_risk_aversion,2,-3.5625,,-2.34375,,3,,qwen,AsPc,0.0
79,cue_risk_aversion,3,-3.5625,,-1.96875,,3,,qwen,AsPc,0.0
79,cue_selfish_maximizer,0,1.875,,1.59375,,3,,qwen,AsPc,0.0
79,cue_selfish_maximizer,1,2.4375,,1.53125,,3,,qwen,AsPc,0.0
79,cue_selfish_maximizer,2,-1.9375,,-1.8645833333333333,,3,,qwen,AsPc,0.0
79,cue_selfish_maximizer,3,-2.5,,-2.03125,,3,,qwen,AsPc,0.0
40,baseline,0,1.890625,,0.65625,,3,,qwen,AsPd,-0.0
40,baseline,1,2.53125,,0.9609375,,3,,qwen,AsPd,-0.0
40,baseline,2,-2.28125,,-0.7083333333333334,,3,,qwen,AsPd,-0.0
40,baseline,3,-2.8125,,-1.0651041666666667,,3,,qwen,AsPd,-0.0
40,cue_inequity_aversion,0,1.25,,1.2864583333333333,,3,,qwen,AsPd,-0.0
40,cue_inequity_aversion,1,1.890625,,1.3541666666666667,,3,,qwen,AsPd,-0.0
40,cue_inequity_aversion,2,-1.4375,,-1.2265625,,3,,qwen,AsPd,-0.0
40,cue_inequity_aversion,3,-1.609375,,-1.1432291666666667,,3,,qwen,AsPd,-0.0
40,cue_length_match_null,0,1.71875,,1.109375,,3,,qwen,AsPd,-0.0
40,cue_length_match_null,1,1.8828125,,1.2109375,,3,,qwen,AsPd,-0.0
40,cue_length_match_null,2,-1.6171875,,-1.1354166666666667,,3,,qwen,AsPd,-0.0
40,cue_length_match_null,3,-2.0625,,-1.2161458333333333,,3,,qwen,AsPd,-0.0
40,cue_loss_aversion,0,1.109375,,1.0494791666666667,,3,,qwen,AsPd,-0.0
40,cue_loss_aversion,1,1.1640625,,1.1041666666666667,,3,,qwen,AsPd,-0.0
40,cue_loss_aversion,2,-1.015625,,-1.125,,3,,qwen,AsPd,-0.0
40,cue_loss_aversion,3,-1.34375,,-1.5234375,,3,,qwen,AsPd,-0.0
40,cue_maximin,0,1.859375,,1.6744791666666667,,3,,qwen,AsPd,-0.0
40,cue_maximin,1,2.28125,,1.9921875,,3,,qwen,AsPd,-0.0
40,cue_maximin,2,-2.28125,,-2.0104166666666665,,3,,qwen,AsPd,-0.0
40,cue_maximin,3,-2.1875,,-1.9973958333333333,,3,,qwen,AsPd,-0.0
40,cue_risk_aversion,0,1.359375,,1.5286458333333333,,3,,qwen,AsPd,-0.0
40,cue_risk_aversion,1,1.625,,1.7734375,,3,,qwen,AsPd,-0.0
40,cue_risk_aversion,2,-1.125,,-1.3151041666666667,,3,,qwen,AsPd,-0.0
40,cue_risk_aversion,3,-1.65625,,-1.5651041666666667,,3,,qwen,AsPd,-0.0
40,cue_selfish_maximizer,0,1.921875,,1.44140625,,3,,qwen,AsPd,-0.0
40,cue_selfish_maximizer,1,2.0,,1.7109375,,3,,qwen,AsPd,-0.0
40,cue_selfish_maximizer,2,-1.84375,,-1.734375,,3,,qwen,AsPd,-0.0
